Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,233987,-,-,-,33.89,-116.54,-8,207,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Wind Direction,Wind Speed,Temperature
2015,1,1,0,30,0,0,0,0.18,319,1.4000000000000001,2
2015,1,1,1,30,0,0,0,0.18,317,1.4000000000000001,1.9000000000000001
2015,1,1,2,30,0,0,0,0.18,313,1.4000000000000001,1.8
2015,1,1,3,30,0,0,0,0.18,310,1.4000000000000001,1.8
2015,1,1,4,30,0,0,0,0.18,310,1.4000000000000001,1.8
2015,1,1,5,30,0,0,0,0.18,309,1.4000000000000001,1.9000000000000001
2015,1,1,6,30,0,0,0,0.18,307,1.4000000000000001,2.8000000000000003
2015,1,1,7,30,33,475,85,0.18,311,1.8,5.4
2015,1,1,8,30,60,744,265,0.18,321,2.5,8.3
2015,1,1,9,30,73,861,425,0.18,333,2.8000000000000003,10.3
2015,1,1,10,30,82,903,535,0.18,343,2.9000000000000004,11.700000000000001
2015,1,1,11,30,85,926,589,0.18,349,2.8000000000000003,12.600000000000001
2015,1,1,12,30,84,924,578,0.18,351,2.8000000000000003,13.100000000000001
2015,1,1,13,30,82,882,502,0.18,354,2.7,13
2015,1,1,14,30,73,799,367,0.18,357,2.3000000000000003,12.100000000000001
2015,1,1,15,30,56,636,197,0.18,183,1.5,9.600000000000001
2015,1,1,16,30,19,0,19,0.18,6,1.1,6.9
2015,1,1,17,30,0,0,0,0.18,178,1,5.9
2015,1,1,18,30,0,0,0,0.18,346,1,5.300000000000001
2015,1,1,19,30,0,0,0,0.18,335,0.9,4.800000000000001
2015,1,1,20,30,0,0,0,0.18,329,0.9,4.6000000000000005
2015,1,1,21,30,0,0,0,0.18,331,1,4.4
2015,1,1,22,30,0,0,0,0.18,338,1,4.3
2015,1,1,23,30,0,0,0,0.18,346,1.1,4.1000000000000005
2015,1,2,0,30,0,0,0,0.18,351,1.2000000000000002,4
2015,1,2,1,30,0,0,0,0.18,354,1.2000000000000002,4.1000000000000005
2015,1,2,2,30,0,0,0,0.18,356,1.2000000000000002,4.3
2015,1,2,3,30,0,0,0,0.18,357,1.2000000000000002,4.5
2015,1,2,4,30,0,0,0,0.18,354,1.2000000000000002,4.7
2015,1,2,5,30,0,0,0,0.18,348,1.1,5
2015,1,2,6,30,0,0,0,0.18,344,1,5.6000000000000005
2015,1,2,7,30,32,480,84,0.18,348,1,7.800000000000001
2015,1,2,8,30,55,752,262,0.18,182,1.3,10.700000000000001
2015,1,2,9,30,67,868,423,0.18,13,1.7000000000000002,13.100000000000001
2015,1,2,10,30,77,914,536,0.18,12,2.1,14.700000000000001
2015,1,2,11,30,79,937,590,0.18,12,2.4000000000000004,15.700000000000001
2015,1,2,12,30,78,934,580,0.18,12,2.5,16.3
2015,1,2,13,30,72,912,507,0.18,11,2.3000000000000003,16.2
2015,1,2,14,30,63,845,376,0.18,11,1.7000000000000002,15
2015,1,2,15,30,48,695,204,0.18,13,1,12.3
2015,1,2,16,30,19,308,34,0.18,186,0.8,10
2015,1,2,17,30,0,0,0,0.18,339,0.7000000000000001,9.1
2015,1,2,18,30,0,0,0,0.18,308,0.8,8.4
2015,1,2,19,30,0,0,0,0.18,293,0.9,7.800000000000001
2015,1,2,20,30,0,0,0,0.18,295,0.9,7.4
2015,1,2,21,30,0,0,0,0.18,303,0.8,7.300000000000001
2015,1,2,22,30,0,0,0,0.18,309,0.8,7.1000000000000005
2015,1,2,23,30,0,0,0,0.18,310,0.9,6.9
2015,1,3,0,30,0,0,0,0.18,309,1,6.7
2015,1,3,1,30,0,0,0,0.18,308,1,6.6000000000000005
2015,1,3,2,30,0,0,0,0.18,308,1,6.4
2015,1,3,3,30,0,0,0,0.18,311,1,6.300000000000001
2015,1,3,4,30,0,0,0,0.18,315,1.1,6
2015,1,3,5,30,0,0,0,0.18,319,1.2000000000000002,5.800000000000001
2015,1,3,6,30,0,0,0,0.18,325,1.1,6.5
2015,1,3,7,30,29,506,84,0.18,332,1,8.9
2015,1,3,8,30,50,773,263,0.18,175,1,11.9
2015,1,3,9,30,61,882,423,0.18,21,0.9,14.4
2015,1,3,10,30,71,923,535,0.18,26,0.7000000000000001,16.2
2015,1,3,11,30,75,937,587,0.18,154,0.6000000000000001,17.400000000000002
2015,1,3,12,30,76,930,577,0.18,240,0.7000000000000001,18.1
2015,1,3,13,30,76,887,501,0.18,184,1,18.3
2015,1,3,14,30,67,814,370,0.18,164,0.9,17.3
2015,1,3,15,30,51,666,202,0.18,154,0.9,14.600000000000001
2015,1,3,16,30,19,279,34,0.18,161,0.9,12.100000000000001
2015,1,3,17,30,0,0,0,0.18,188,0.8,11.100000000000001
2015,1,3,18,30,0,0,0,0.18,220,0.7000000000000001,10.4
2015,1,3,19,30,0,0,0,0.18,242,0.7000000000000001,9.8
2015,1,3,20,30,0,0,0,0.18,257,0.8,9.600000000000001
2015,1,3,21,30,0,0,0,0.18,283,0.8,9.5
2015,1,3,22,30,0,0,0,0.18,324,0.8,9.3
2015,1,3,23,30,0,0,0,0.18,191,0.9,9
2015,1,4,0,30,0,0,0,0.18,39,1,8.5
2015,1,4,1,30,0,0,0,0.18,37,0.9,8.1
2015,1,4,2,30,0,0,0,0.18,21,0.9,7.800000000000001
2015,1,4,3,30,0,0,0,0.18,186,0.9,7.6000000000000005
2015,1,4,4,30,0,0,0,0.18,181,1,7.300000000000001
2015,1,4,5,30,0,0,0,0.18,4,1.1,7.1000000000000005
2015,1,4,6,30,0,0,0,0.18,11,1,7.4
2015,1,4,7,30,32,445,80,0.18,16,1.1,9.700000000000001
2015,1,4,8,30,57,722,256,0.18,42,1.4000000000000001,12.9
2015,1,4,9,30,70,838,415,0.18,78,1.4000000000000001,15.4
2015,1,4,10,30,71,909,529,0.18,90,1.1,17.400000000000002
2015,1,4,11,30,76,925,583,0.18,87,0.9,18.900000000000002
2015,1,4,12,30,173,606,500,0.18,69,0.9,19.700000000000003
2015,1,4,13,30,242,349,410,0.18,54,1,19.8
2015,1,4,14,30,199,129,248,0.18,50,0.9,18.900000000000002
2015,1,4,15,30,120,13,123,0.18,52,0.7000000000000001,16.400000000000002
2015,1,4,16,30,20,1,20,0.18,49,0.8,13.700000000000001
2015,1,4,17,30,0,0,0,0.18,30,1.1,11.600000000000001
2015,1,4,18,30,0,0,0,0.18,189,1.2000000000000002,9.8
2015,1,4,19,30,0,0,0,0.18,355,1.3,8.700000000000001
2015,1,4,20,30,0,0,0,0.18,350,1.4000000000000001,8.4
2015,1,4,21,30,0,0,0,0.18,348,1.4000000000000001,8.200000000000001
2015,1,4,22,30,0,0,0,0.18,349,1.4000000000000001,8.1
2015,1,4,23,30,0,0,0,0.18,350,1.5,7.7
2015,1,5,0,30,0,0,0,0.18,350,1.6,7.5
2015,1,5,1,30,0,0,0,0.18,345,1.6,7.5
2015,1,5,2,30,0,0,0,0.18,340,1.6,7.7
2015,1,5,3,30,0,0,0,0.18,338,1.7000000000000002,7.9
2015,1,5,4,30,0,0,0,0.18,337,1.7000000000000002,8.1
2015,1,5,5,30,0,0,0,0.18,338,1.7000000000000002,8.1
2015,1,5,6,30,0,0,0,0.18,340,1.6,9.200000000000001
2015,1,5,7,30,52,5,53,0.18,340,1.8,13
2015,1,5,8,30,49,767,260,0.18,170,2.3000000000000003,17.5
2015,1,5,9,30,59,877,420,0.18,15,2.7,20.5
2015,1,5,10,30,73,908,531,0.18,32,2.8000000000000003,22.6
2015,1,5,11,30,76,930,587,0.18,37,2.9000000000000004,23.900000000000002
2015,1,5,12,30,75,926,577,0.18,38,2.9000000000000004,24.5
2015,1,5,13,30,71,899,506,0.18,38,2.8000000000000003,24.3
2015,1,5,14,30,64,830,377,0.18,38,2,22.900000000000002
2015,1,5,15,30,116,243,172,0.18,32,1.3,19.5
2015,1,5,16,30,21,0,21,0.18,19,1.2000000000000002,16.2
2015,1,5,17,30,0,0,0,0.18,7,1.3,14.4
2015,1,5,18,30,0,0,0,0.18,176,1.4000000000000001,13.4
2015,1,5,19,30,0,0,0,0.18,347,1.5,12.9
2015,1,5,20,30,0,0,0,0.18,341,1.5,12.700000000000001
2015,1,5,21,30,0,0,0,0.18,338,1.5,12.600000000000001
2015,1,5,22,30,0,0,0,0.18,337,1.6,12.600000000000001
2015,1,5,23,30,0,0,0,0.18,338,1.6,12.5
2015,1,6,0,30,0,0,0,0.18,339,1.6,12.4
2015,1,6,1,30,0,0,0,0.18,341,1.6,12.200000000000001
2015,1,6,2,30,0,0,0,0.18,340,1.6,12.100000000000001
2015,1,6,3,30,0,0,0,0.18,339,1.6,12
2015,1,6,4,30,0,0,0,0.18,337,1.6,12.100000000000001
2015,1,6,5,30,0,0,0,0.18,335,1.6,12.200000000000001
2015,1,6,6,30,0,0,0,0.18,333,1.5,13.100000000000001
2015,1,6,7,30,30,483,82,0.18,335,1.3,16.1
2015,1,6,8,30,53,759,262,0.18,172,1.7000000000000002,20.200000000000003
2015,1,6,9,30,64,872,424,0.18,27,2.3000000000000003,23.1
2015,1,6,10,30,68,933,540,0.18,55,2.5,24.700000000000003
2015,1,6,11,30,71,953,596,0.18,69,2.5,25.700000000000003
2015,1,6,12,30,71,950,587,0.18,76,2.4000000000000004,26
2015,1,6,13,30,70,921,517,0.18,76,2.3000000000000003,25.900000000000002
2015,1,6,14,30,63,853,387,0.18,74,1.7000000000000002,24.5
2015,1,6,15,30,50,710,216,0.18,74,1,21.5
2015,1,6,16,30,21,338,41,0.18,57,0.9,18.8
2015,1,6,17,30,0,0,0,0.18,189,0.9,17.400000000000002
2015,1,6,18,30,0,0,0,0.18,334,1.1,16.2
2015,1,6,19,30,0,0,0,0.18,329,1.3,15.3
2015,1,6,20,30,0,0,0,0.18,332,1.4000000000000001,14.600000000000001
2015,1,6,21,30,0,0,0,0.18,335,1.5,14.200000000000001
2015,1,6,22,30,0,0,0,0.18,338,1.5,13.8
2015,1,6,23,30,0,0,0,0.18,338,1.6,13.5
2015,1,7,0,30,0,0,0,0.18,337,1.6,13.3
2015,1,7,1,30,0,0,0,0.18,334,1.6,13.3
2015,1,7,2,30,0,0,0,0.18,332,1.6,13.4
2015,1,7,3,30,0,0,0,0.18,331,1.6,13.5
2015,1,7,4,30,0,0,0,0.18,330,1.6,13.600000000000001
2015,1,7,5,30,0,0,0,0.18,331,1.6,13.700000000000001
2015,1,7,6,30,0,0,0,0.18,330,1.5,14.3
2015,1,7,7,30,33,443,81,0.18,326,1.5,16.8
2015,1,7,8,30,60,717,258,0.18,326,1.9000000000000001,20.8
2015,1,7,9,30,74,835,419,0.18,341,2.3000000000000003,24.1
2015,1,7,10,30,79,897,534,0.18,177,2,26.1
2015,1,7,11,30,83,917,590,0.18,6,1.6,27.3
2015,1,7,12,30,239,580,556,0.18,12,1.3,27.700000000000003
2015,1,7,13,30,79,876,507,0.18,20,1.1,27.200000000000003
2015,1,7,14,30,203,260,303,0.18,29,0.8,25.6
2015,1,7,15,30,126,86,146,0.18,31,0.7000000000000001,23.1
2015,1,7,16,30,26,2,26,0.18,188,0.6000000000000001,21.5
2015,1,7,17,30,0,0,0,0.18,327,0.6000000000000001,20.6
2015,1,7,18,30,0,0,0,0.18,299,0.6000000000000001,19.900000000000002
2015,1,7,19,30,0,0,0,0.18,288,0.7000000000000001,19.400000000000002
2015,1,7,20,30,0,0,0,0.18,282,0.7000000000000001,19.1
2015,1,7,21,30,0,0,0,0.18,284,0.7000000000000001,18.7
2015,1,7,22,30,0,0,0,0.18,294,0.7000000000000001,18.6
2015,1,7,23,30,0,0,0,0.18,314,0.7000000000000001,18.6
2015,1,8,0,30,0,0,0,0.18,333,0.7000000000000001,18.8
2015,1,8,1,30,0,0,0,0.18,341,0.7000000000000001,18.900000000000002
2015,1,8,2,30,0,0,0,0.18,349,0.8,18.8
2015,1,8,3,30,0,0,0,0.18,183,0.9,18.6
2015,1,8,4,30,0,0,0,0.18,14,0.9,18.2
2015,1,8,5,30,0,0,0,0.18,18,0.9,18
2015,1,8,6,30,0,0,0,0.18,23,0.8,18.1
2015,1,8,7,30,34,0,34,0.18,35,0.7000000000000001,18.6
2015,1,8,8,30,99,8,101,0.18,66,0.8,20.1
2015,1,8,9,30,245,76,276,0.18,120,1,22
2015,1,8,10,30,282,285,427,0.18,157,0.9,23.900000000000002
2015,1,8,11,30,291,383,503,0.18,115,0.7000000000000001,25.200000000000003
2015,1,8,12,30,139,721,534,0.18,65,0.9,25.8
2015,1,8,13,30,106,757,477,0.18,69,1.1,25.700000000000003
2015,1,8,14,30,214,185,285,0.18,82,1,24.700000000000003
2015,1,8,15,30,70,522,195,0.18,102,0.8,22.1
2015,1,8,16,30,26,177,37,0.18,125,0.7000000000000001,19.5
2015,1,8,17,30,0,0,0,0.18,165,0.6000000000000001,18.3
2015,1,8,18,30,0,0,0,0.18,219,0.5,17.7
2015,1,8,19,30,0,0,0,0.18,257,0.5,17.3
2015,1,8,20,30,0,0,0,0.18,275,0.6000000000000001,16.900000000000002
2015,1,8,21,30,0,0,0,0.18,285,0.6000000000000001,16.6
2015,1,8,22,30,0,0,0,0.18,291,0.7000000000000001,16.400000000000002
2015,1,8,23,30,0,0,0,0.18,295,0.7000000000000001,16.5
2015,1,9,0,30,0,0,0,0.18,297,0.6000000000000001,16.5
2015,1,9,1,30,0,0,0,0.18,295,0.7000000000000001,16.400000000000002
2015,1,9,2,30,0,0,0,0.18,291,0.7000000000000001,16.2
2015,1,9,3,30,0,0,0,0.18,285,0.7000000000000001,16.1
2015,1,9,4,30,0,0,0,0.18,278,0.8,15.9
2015,1,9,5,30,0,0,0,0.18,271,0.8,15.600000000000001
2015,1,9,6,30,0,0,0,0.18,263,0.7000000000000001,15.700000000000001
2015,1,9,7,30,37,318,71,0.18,250,0.7000000000000001,17.2
2015,1,9,8,30,30,0,30,0.18,223,0.9,19.700000000000003
2015,1,9,9,30,139,1,139,0.18,199,1.3,22.1
2015,1,9,10,30,218,6,221,0.18,188,1.6,23.700000000000003
2015,1,9,11,30,232,585,558,0.18,177,1.8,24.400000000000002
2015,1,9,12,30,85,870,564,0.18,171,1.9000000000000001,24.5
2015,1,9,13,30,218,499,465,0.18,170,1.9000000000000001,24
2015,1,9,14,30,147,514,346,0.18,170,1.4000000000000001,22.700000000000003
2015,1,9,15,30,84,147,120,0.18,171,0.9,20.400000000000002
2015,1,9,16,30,15,0,15,0.18,178,0.8,18.6
2015,1,9,17,30,0,0,0,0.18,190,0.7000000000000001,18.1
2015,1,9,18,30,0,0,0,0.18,201,0.6000000000000001,17.7
2015,1,9,19,30,0,0,0,0.18,210,0.7000000000000001,17.3
2015,1,9,20,30,0,0,0,0.18,219,0.7000000000000001,17
2015,1,9,21,30,0,0,0,0.18,228,0.6000000000000001,16.8
2015,1,9,22,30,0,0,0,0.18,235,0.6000000000000001,16.6
2015,1,9,23,30,0,0,0,0.18,236,0.5,16.400000000000002
2015,1,10,0,30,0,0,0,0.18,231,0.4,16.3
2015,1,10,1,30,0,0,0,0.18,236,0.30000000000000004,16.3
2015,1,10,2,30,0,0,0,0.18,263,0.30000000000000004,16.2
2015,1,10,3,30,0,0,0,0.18,266,0.2,16
2015,1,10,4,30,0,0,0,0.18,230,0.30000000000000004,15.8
2015,1,10,5,30,0,0,0,0.18,207,0.4,15.600000000000001
2015,1,10,6,30,0,0,0,0.18,207,0.5,15.5
2015,1,10,7,30,36,357,75,0.18,200,0.6000000000000001,16.5
2015,1,10,8,30,67,643,246,0.18,179,1.3,18.6
2015,1,10,9,30,244,88,280,0.18,166,2.2,20.6
2015,1,10,10,30,299,133,367,0.18,167,2.6,21.900000000000002
2015,1,10,11,30,284,336,472,0.18,168,2.7,22.700000000000003
2015,1,10,12,30,247,484,515,0.18,166,2.7,23.1
2015,1,10,13,30,76,858,501,0.18,165,2.6,22.900000000000002
2015,1,10,14,30,213,39,228,0.18,163,2.4000000000000004,22
2015,1,10,15,30,131,157,169,0.18,155,1.6,19.700000000000003
2015,1,10,16,30,26,2,26,0.18,146,0.9,17
2015,1,10,17,30,0,0,0,0.18,143,0.7000000000000001,15.8
2015,1,10,18,30,0,0,0,0.18,148,0.6000000000000001,15.5
2015,1,10,19,30,0,0,0,0.18,160,0.6000000000000001,15.3
2015,1,10,20,30,0,0,0,0.18,171,0.6000000000000001,15.100000000000001
2015,1,10,21,30,0,0,0,0.18,185,0.6000000000000001,14.9
2015,1,10,22,30,0,0,0,0.18,205,0.5,14.9
2015,1,10,23,30,0,0,0,0.18,228,0.5,14.8
2015,1,11,0,30,0,0,0,0.18,131,0.4,14.600000000000001
2015,1,11,1,30,0,0,0,0.18,28,0.5,14.200000000000001
2015,1,11,2,30,0,0,0,0.18,33,0.6000000000000001,13.700000000000001
2015,1,11,3,30,0,0,0,0.18,32,0.6000000000000001,13.4
2015,1,11,4,30,0,0,0,0.18,36,0.6000000000000001,13.100000000000001
2015,1,11,5,30,0,0,0,0.18,45,0.5,12.9
2015,1,11,6,30,0,0,0,0.18,65,0.5,13.100000000000001
2015,1,11,7,30,21,0,21,0.18,89,0.8,13.8
2015,1,11,8,30,60,0,60,0.18,106,1.3,15
2015,1,11,9,30,130,1,130,0.18,117,1.8,16.3
2015,1,11,10,30,49,0,49,0.18,119,2.1,17.2
2015,1,11,11,30,48,0,48,0.18,119,2.1,17.6
2015,1,11,12,30,24,0,24,0.18,114,2.1,17.7
2015,1,11,13,30,97,0,97,0.18,105,2,17.6
2015,1,11,14,30,90,0,90,0.18,97,1.7000000000000002,17.2
2015,1,11,15,30,17,0,17,0.18,89,1.1,16.3
2015,1,11,16,30,29,163,41,0.19,64,0.7000000000000001,15.3
2015,1,11,17,30,0,0,0,0.19,31,0.7000000000000001,14.5
2015,1,11,18,30,0,0,0,0.19,188,0.8,14.100000000000001
2015,1,11,19,30,0,0,0,0.19,356,0.9,13.8
2015,1,11,20,30,0,0,0,0.19,350,1,13.600000000000001
2015,1,11,21,30,0,0,0,0.19,344,1.1,13.3
2015,1,11,22,30,0,0,0,0.19,339,1.2000000000000002,13
2015,1,11,23,30,0,0,0,0.19,335,1.3,12.700000000000001
2015,1,12,0,30,0,0,0,0.19,334,1.2000000000000002,12.4
2015,1,12,1,30,0,0,0,0.19,334,1,12.200000000000001
2015,1,12,2,30,0,0,0,0.19,336,0.9,12.3
2015,1,12,3,30,0,0,0,0.19,332,0.7000000000000001,12.600000000000001
2015,1,12,4,30,0,0,0,0.19,321,0.6000000000000001,12.8
2015,1,12,5,30,0,0,0,0.19,308,0.6000000000000001,13
2015,1,12,6,30,0,0,0,0.19,304,0.5,13.5
2015,1,12,7,30,45,4,46,0.19,316,0.6000000000000001,15
2015,1,12,8,30,83,0,83,0.19,193,0.7000000000000001,17
2015,1,12,9,30,92,725,396,0.19,96,0.7000000000000001,18.8
2015,1,12,10,30,99,799,511,0.19,168,1,20.200000000000003
2015,1,12,11,30,159,631,514,0.19,214,1.4000000000000001,21.200000000000003
2015,1,12,12,30,186,585,512,0.19,229,1.6,21.6
2015,1,12,13,30,188,539,458,0.19,248,1.5,21.5
2015,1,12,14,30,161,452,340,0.19,275,1.4000000000000001,20.900000000000002
2015,1,12,15,30,71,546,208,0.19,162,0.8,19.3
2015,1,12,16,30,29,217,46,0.19,83,0.4,17.2
2015,1,12,17,30,0,0,0,0.19,150,0.5,15.8
2015,1,12,18,30,0,0,0,0.19,229,0.5,15
2015,1,12,19,30,0,0,0,0.19,304,0.5,14.5
2015,1,12,20,30,0,0,0,0.19,320,0.6000000000000001,14
2015,1,12,21,30,0,0,0,0.19,326,0.5,13.600000000000001
2015,1,12,22,30,0,0,0,0.19,333,0.5,13.4
2015,1,12,23,30,0,0,0,0.19,338,0.6000000000000001,13.100000000000001
2015,1,13,0,30,0,0,0,0.19,343,0.8,12.600000000000001
2015,1,13,1,30,0,0,0,0.19,343,0.9,12.100000000000001
2015,1,13,2,30,0,0,0,0.19,342,1,11.700000000000001
2015,1,13,3,30,0,0,0,0.19,341,1.1,11.4
2015,1,13,4,30,0,0,0,0.19,340,1.3,11.200000000000001
2015,1,13,5,30,0,0,0,0.19,339,1.7000000000000002,11.3
2015,1,13,6,30,0,0,0,0.19,336,2.2,12
2015,1,13,7,30,39,335,75,0.19,337,3.1,14.200000000000001
2015,1,13,8,30,65,679,256,0.19,346,4.2,16.8
2015,1,13,9,30,73,837,425,0.19,352,4.6000000000000005,18.7
2015,1,13,10,30,75,915,548,0.19,354,4.7,20
2015,1,13,11,30,77,947,611,0.19,353,4.800000000000001,20.6
2015,1,13,12,30,76,952,610,0.19,352,4.9,20.6
2015,1,13,13,30,74,923,539,0.19,351,4.9,20.1
2015,1,13,14,30,67,858,410,0.19,351,4.5,19
2015,1,13,15,30,54,721,237,0.19,351,3.3000000000000003,16.5
2015,1,13,16,30,26,384,57,0.17,349,2,13.200000000000001
2015,1,13,17,30,0,0,0,0.17,345,1.6,11.200000000000001
2015,1,13,18,30,0,0,0,0.17,342,1.5,10.4
2015,1,13,19,30,0,0,0,0.17,339,1.4000000000000001,10.100000000000001
2015,1,13,20,30,0,0,0,0.17,334,1.3,10.200000000000001
2015,1,13,21,30,0,0,0,0.17,332,1.3,10.200000000000001
2015,1,13,22,30,0,0,0,0.17,339,1.3,10
2015,1,13,23,30,0,0,0,0.17,350,1.4000000000000001,9.8
2015,1,14,0,30,0,0,0,0.17,357,1.4000000000000001,9.5
2015,1,14,1,30,0,0,0,0.17,357,1.5,9.3
2015,1,14,2,30,0,0,0,0.17,353,1.5,9.200000000000001
2015,1,14,3,30,0,0,0,0.17,348,1.6,9.1
2015,1,14,4,30,0,0,0,0.17,342,1.6,9
2015,1,14,5,30,0,0,0,0.17,337,1.7000000000000002,8.8
2015,1,14,6,30,0,0,0,0.17,333,1.7000000000000002,9.600000000000001
2015,1,14,7,30,32,481,85,0.17,334,2.3000000000000003,12.8
2015,1,14,8,30,55,758,269,0.17,346,3.4000000000000004,16.2
2015,1,14,9,30,67,871,435,0.17,179,3.8000000000000003,18.2
2015,1,14,10,30,74,924,554,0.17,4,3.7,19.5
2015,1,14,11,30,78,945,614,0.17,6,3.6,20.400000000000002
2015,1,14,12,30,78,942,609,0.17,6,3.3000000000000003,20.8
2015,1,14,13,30,75,915,539,0.17,5,2.9000000000000004,20.8
2015,1,14,14,30,67,854,411,0.17,2,2.3000000000000003,20
2015,1,14,15,30,53,724,240,0.17,179,1.4000000000000001,17.6
2015,1,14,16,30,26,400,59,0.17,354,1,14.8
2015,1,14,17,30,0,0,0,0.17,348,1.1,13.5
2015,1,14,18,30,0,0,0,0.17,343,1.1,12.600000000000001
2015,1,14,19,30,0,0,0,0.17,342,1.2000000000000002,11.700000000000001
2015,1,14,20,30,0,0,0,0.17,343,1.3,11.100000000000001
2015,1,14,21,30,0,0,0,0.17,346,1.3,10.600000000000001
2015,1,14,22,30,0,0,0,0.17,348,1.4000000000000001,10.200000000000001
2015,1,14,23,30,0,0,0,0.17,351,1.4000000000000001,9.8
2015,1,15,0,30,0,0,0,0.17,352,1.4000000000000001,9.5
2015,1,15,1,30,0,0,0,0.17,350,1.4000000000000001,9.4
2015,1,15,2,30,0,0,0,0.17,348,1.4000000000000001,9.3
2015,1,15,3,30,0,0,0,0.17,347,1.4000000000000001,9.3
2015,1,15,4,30,0,0,0,0.17,348,1.4000000000000001,9.3
2015,1,15,5,30,0,0,0,0.17,350,1.4000000000000001,9.5
2015,1,15,6,30,0,0,0,0.17,352,1.3,10.3
2015,1,15,7,30,32,498,87,0.17,355,1.4000000000000001,13.3
2015,1,15,8,30,54,771,273,0.17,200,2,17
2015,1,15,9,30,66,884,440,0.17,53,2.6,19.400000000000002
2015,1,15,10,30,72,931,557,0.17,65,2.5,20.900000000000002
2015,1,15,11,30,75,953,618,0.17,65,2.2,22
2015,1,15,12,30,75,951,613,0.17,62,2,22.5
2015,1,15,13,30,73,928,546,0.17,63,2,22.5
2015,1,15,14,30,66,868,418,0.17,67,1.8,21.700000000000003
2015,1,15,15,30,52,741,246,0.17,70,1.2000000000000002,19.1
2015,1,15,16,30,27,424,63,0.21,69,0.9,16.3
2015,1,15,17,30,0,0,0,0.21,60,0.9,15.100000000000001
2015,1,15,18,30,0,0,0,0.21,33,0.9,14.200000000000001
2015,1,15,19,30,0,0,0,0.21,184,1,13.5
2015,1,15,20,30,0,0,0,0.21,352,1.1,12.600000000000001
2015,1,15,21,30,0,0,0,0.21,353,1.2000000000000002,11.8
2015,1,15,22,30,0,0,0,0.21,356,1.3,11.100000000000001
2015,1,15,23,30,0,0,0,0.21,357,1.3,10.5
2015,1,16,0,30,0,0,0,0.21,357,1.4000000000000001,10.100000000000001
2015,1,16,1,30,0,0,0,0.21,357,1.4000000000000001,10
2015,1,16,2,30,0,0,0,0.21,355,1.4000000000000001,10
2015,1,16,3,30,0,0,0,0.21,353,1.3,10.100000000000001
2015,1,16,4,30,0,0,0,0.21,350,1.3,10.4
2015,1,16,5,30,0,0,0,0.21,345,1.2000000000000002,10.700000000000001
2015,1,16,6,30,0,0,0,0.21,343,1.1,11.5
2015,1,16,7,30,31,516,90,0.21,347,1.1,14.200000000000001
2015,1,16,8,30,54,784,278,0.21,211,1.3,17.8
2015,1,16,9,30,66,894,446,0.21,96,1.7000000000000002,20.6
2015,1,16,10,30,72,942,565,0.21,130,2,22.400000000000002
2015,1,16,11,30,75,957,623,0.21,146,1.9000000000000001,23.6
2015,1,16,12,30,78,944,615,0.21,156,1.6,24.3
2015,1,16,13,30,258,373,450,0.21,160,1.3,24.1
2015,1,16,14,30,334,0,334,0.21,154,0.9,23.200000000000003
2015,1,16,15,30,100,12,103,0.21,145,0.8,20.700000000000003
2015,1,16,16,30,27,410,63,0.21,149,0.9,18
2015,1,16,17,30,0,0,0,0.21,161,0.8,16.900000000000002
2015,1,16,18,30,0,0,0,0.21,191,0.6000000000000001,16.400000000000002
2015,1,16,19,30,0,0,0,0.21,274,0.5,16
2015,1,16,20,30,0,0,0,0.21,342,0.7000000000000001,15.3
2015,1,16,21,30,0,0,0,0.21,352,0.9,14.700000000000001
2015,1,16,22,30,0,0,0,0.21,352,1,14.100000000000001
2015,1,16,23,30,0,0,0,0.21,347,1.1,13.600000000000001
2015,1,17,0,30,0,0,0,0.21,341,1.3,13
2015,1,17,1,30,0,0,0,0.21,338,1.4000000000000001,12.5
2015,1,17,2,30,0,0,0,0.21,339,1.5,11.9
2015,1,17,3,30,0,0,0,0.21,342,1.5,11.3
2015,1,17,4,30,0,0,0,0.21,343,1.5,10.700000000000001
2015,1,17,5,30,0,0,0,0.21,342,1.4000000000000001,10.4
2015,1,17,6,30,0,0,0,0.21,339,1.3,11.200000000000001
