Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,484607,-,-,-,39.73,-104.98,-7,1607,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Solar Zenith Angle
2023,1,1,0,30,-0.1,0,0,0,162.36
2023,1,1,1,30,-0.30000000000000004,0,0,0,155.20000000000002
2023,1,1,2,30,-0.30000000000000004,0,0,0,144.85
2023,1,1,3,30,-0.4,0,0,0,133.55
2023,1,1,4,30,-0.8,0,0,0,122.03
2023,1,1,5,30,-1.4000000000000001,0,0,0,110.64
2023,1,1,6,30,-1.7000000000000002,0,0,0,99.66
2023,1,1,7,30,-0.7000000000000001,9,1,9,89.01
2023,1,1,8,30,1.6,52,4,53,79.97
2023,1,1,9,30,3.5,76,12,80,72.16
2023,1,1,10,30,4.7,102,5,104,66.36
2023,1,1,11,30,5.300000000000001,255,68,286,63.160000000000004
2023,1,1,12,30,5.5,245,110,295,62.97
2023,1,1,13,30,5.4,202,40,218,65.83
2023,1,1,14,30,4.5,121,19,127,71.35000000000001
2023,1,1,15,30,2.7,84,41,92,78.95
2023,1,1,16,30,1,12,0,12,87.92
2023,1,1,17,30,0.1,0,0,0,98.38
2023,1,1,18,30,-0.5,0,0,0,109.3
2023,1,1,19,30,-0.9,0,0,0,120.65
2023,1,1,20,30,-1.1,0,0,0,132.16
2023,1,1,21,30,-1.1,0,0,0,143.51
2023,1,1,22,30,-1.2000000000000002,0,0,0,154.03
2023,1,1,23,30,-1.6,0,0,0,161.75
2023,1,2,0,30,-1.9000000000000001,0,0,0,162.31
2023,1,2,1,30,-2.1,0,0,0,155.21
2023,1,2,2,30,-2.5,0,0,0,144.89000000000001
2023,1,2,3,30,-3.2,0,0,0,133.59
2023,1,2,4,30,-3.8000000000000003,0,0,0,122.07000000000001
2023,1,2,5,30,-4.2,0,0,0,110.68
2023,1,2,6,30,-4.2,0,0,0,99.68
2023,1,2,7,30,-3.4000000000000004,5,0,5,89.02
2023,1,2,8,30,-1.8,74,11,76,79.96000000000001
2023,1,2,9,30,-0.6000000000000001,54,1,54,72.14
2023,1,2,10,30,0,123,14,129,66.31
2023,1,2,11,30,0.4,174,15,181,63.08
2023,1,2,12,30,0.5,161,7,164,62.870000000000005
2023,1,2,13,30,0.2,195,23,204,65.71000000000001
2023,1,2,14,30,-0.6000000000000001,184,32,194,71.22
2023,1,2,15,30,-2,79,5,80,78.81
2023,1,2,16,30,-3.4000000000000004,10,0,10,87.79
2023,1,2,17,30,-4.1000000000000005,0,0,0,98.24000000000001
2023,1,2,18,30,-4.3,0,0,0,109.16
2023,1,2,19,30,-4.4,0,0,0,120.51
2023,1,2,20,30,-4.5,0,0,0,132.02
2023,1,2,21,30,-5,0,0,0,143.37
2023,1,2,22,30,-5.7,0,0,0,153.89000000000001
2023,1,2,23,30,-6.4,0,0,0,161.63
2023,1,3,0,30,-6.800000000000001,0,0,0,162.26
2023,1,3,1,30,-7,0,0,0,155.21
2023,1,3,2,30,-7.2,0,0,0,144.92000000000002
2023,1,3,3,30,-7.4,0,0,0,133.63
2023,1,3,4,30,-7.5,0,0,0,122.10000000000001
2023,1,3,5,30,-7.6000000000000005,0,0,0,110.71000000000001
2023,1,3,6,30,-7.6000000000000005,0,0,0,99.71000000000001
2023,1,3,7,30,-6.7,10,97,12,89.02
2023,1,3,8,30,-4.5,58,17,61,79.96000000000001
2023,1,3,9,30,-2.2,57,844,316,72.11
2023,1,3,10,30,-0.5,161,255,264,66.26
2023,1,3,11,30,0.7000000000000001,175,415,363,63
2023,1,3,12,30,1.4000000000000001,231,83,269,62.77
2023,1,3,13,30,1.7000000000000002,116,4,118,65.59
2023,1,3,14,30,1.1,43,410,176,71.08
2023,1,3,15,30,-0.9,86,209,127,78.67
2023,1,3,16,30,-3.2,14,0,14,87.65
2023,1,3,17,30,-4.4,0,0,0,98.09
2023,1,3,18,30,-4.9,0,0,0,109.02
2023,1,3,19,30,-5.1000000000000005,0,0,0,120.36
2023,1,3,20,30,-5.300000000000001,0,0,0,131.88
2023,1,3,21,30,-5.5,0,0,0,143.23
2023,1,3,22,30,-5.9,0,0,0,153.74
2023,1,3,23,30,-6.300000000000001,0,0,0,161.5
2023,1,4,0,30,-6.6000000000000005,0,0,0,162.19
2023,1,4,1,30,-6.7,0,0,0,155.20000000000002
2023,1,4,2,30,-6.7,0,0,0,144.94
2023,1,4,3,30,-6.5,0,0,0,133.66
2023,1,4,4,30,-6.4,0,0,0,122.14
2023,1,4,5,30,-6.1000000000000005,0,0,0,110.74000000000001
2023,1,4,6,30,-5.800000000000001,0,0,0,99.72
2023,1,4,7,30,-4.800000000000001,12,171,15,89.03
2023,1,4,8,30,-3,36,757,168,79.94
2023,1,4,9,30,-1.3,47,910,327,72.07000000000001
2023,1,4,10,30,0,52,978,447,66.2
2023,1,4,11,30,0.9,55,1006,513,62.910000000000004
2023,1,4,12,30,1.4000000000000001,54,1008,517,62.65
2023,1,4,13,30,1.3,51,986,461,65.45
2023,1,4,14,30,0.4,45,929,348,70.94
2023,1,4,15,30,-1.8,34,803,194,78.52
2023,1,4,16,30,-4.2,18,356,33,87.51
2023,1,4,17,30,-5.4,0,0,0,97.95
2023,1,4,18,30,-6,0,0,0,108.87
2023,1,4,19,30,-6.800000000000001,0,0,0,120.22
2023,1,4,20,30,-7.5,0,0,0,131.74
2023,1,4,21,30,-7.9,0,0,0,143.08
2023,1,4,22,30,-8.1,0,0,0,153.59
2023,1,4,23,30,-8.200000000000001,0,0,0,161.36
2023,1,5,0,30,-8.200000000000001,0,0,0,162.11
2023,1,5,1,30,-8,0,0,0,155.19
2023,1,5,2,30,-7.800000000000001,0,0,0,144.96
2023,1,5,3,30,-7.5,0,0,0,133.68
2023,1,5,4,30,-6.9,0,0,0,122.16
2023,1,5,5,30,-6.300000000000001,0,0,0,110.76
2023,1,5,6,30,-5.300000000000001,0,0,0,99.74000000000001
2023,1,5,7,30,-3.2,9,1,9,89.02
2023,1,5,8,30,-0.2,51,1,51,79.92
2023,1,5,9,30,2.3000000000000003,77,1,77,72.03
2023,1,5,10,30,4,97,1,97,66.13
2023,1,5,11,30,5.5,108,1,108,62.82
2023,1,5,12,30,6.6000000000000005,120,1,120,62.53
2023,1,5,13,30,6.7,102,1,102,65.32000000000001
2023,1,5,14,30,5.5,75,1,75,70.79
2023,1,5,15,30,3.2,42,741,191,78.37
2023,1,5,16,30,0.9,24,97,28,87.37
2023,1,5,17,30,-0.6000000000000001,0,0,0,97.8
2023,1,5,18,30,-1.4000000000000001,0,0,0,108.72
2023,1,5,19,30,-1.8,0,0,0,120.07000000000001
2023,1,5,20,30,-2.1,0,0,0,131.59
2023,1,5,21,30,-2.1,0,0,0,142.93
2023,1,5,22,30,-1.9000000000000001,0,0,0,153.44
2023,1,5,23,30,-1.9000000000000001,0,0,0,161.22
2023,1,6,0,30,-2.2,0,0,0,162.03
2023,1,6,1,30,-2.8000000000000003,0,0,0,155.17000000000002
2023,1,6,2,30,-3.2,0,0,0,144.97
2023,1,6,3,30,-3.4000000000000004,0,0,0,133.7
2023,1,6,4,30,-3.5,0,0,0,122.18
2023,1,6,5,30,-3.4000000000000004,0,0,0,110.77
2023,1,6,6,30,-3.1,0,0,0,99.74000000000001
2023,1,6,7,30,-1.7000000000000002,10,91,12,89.02
2023,1,6,8,30,0.5,77,52,86,79.9
2023,1,6,9,30,2,177,102,209,71.98
2023,1,6,10,30,2.9000000000000004,233,165,300,66.05
2023,1,6,11,30,3.4000000000000004,238,344,396,62.71
2023,1,6,12,30,3.9000000000000004,265,257,384,62.410000000000004
2023,1,6,13,30,4.1000000000000005,258,154,323,65.17
2023,1,6,14,30,3.7,64,828,338,70.64
2023,1,6,15,30,2.6,45,706,189,78.22
2023,1,6,16,30,1.4000000000000001,21,292,35,87.22
2023,1,6,17,30,0.7000000000000001,0,0,0,97.64
2023,1,6,18,30,0.30000000000000004,0,0,0,108.57000000000001
2023,1,6,19,30,0.1,0,0,0,119.92
2023,1,6,20,30,0.1,0,0,0,131.44
2023,1,6,21,30,0,0,0,0,142.78
2023,1,6,22,30,-0.30000000000000004,0,0,0,153.28
2023,1,6,23,30,-0.4,0,0,0,161.07
2023,1,7,0,30,-0.5,0,0,0,161.94
2023,1,7,1,30,-0.6000000000000001,0,0,0,155.15
2023,1,7,2,30,-0.9,0,0,0,144.97
2023,1,7,3,30,-1.5,0,0,0,133.72
2023,1,7,4,30,-2.2,0,0,0,122.2
2023,1,7,5,30,-2.9000000000000004,0,0,0,110.78
2023,1,7,6,30,-3.4000000000000004,0,0,0,99.74000000000001
2023,1,7,7,30,-2.2,9,1,9,89
2023,1,7,8,30,0.6000000000000001,50,590,154,79.86
2023,1,7,9,30,3.3000000000000003,51,858,317,71.93
2023,1,7,10,30,5.2,56,932,436,65.97
2023,1,7,11,30,6.300000000000001,56,966,501,62.6
2023,1,7,12,30,6.9,56,977,511,62.27
2023,1,7,13,30,6.9,52,957,456,65.02
2023,1,7,14,30,5.9,44,903,346,70.48
2023,1,7,15,30,3.6,35,785,197,78.06
2023,1,7,16,30,1.2000000000000002,18,407,39,87.06
2023,1,7,17,30,-0.5,0,0,0,97.48
2023,1,7,18,30,-1.6,0,0,0,108.41
2023,1,7,19,30,-2.1,0,0,0,119.76
2023,1,7,20,30,-2.6,0,0,0,131.28
2023,1,7,21,30,-3.2,0,0,0,142.62
2023,1,7,22,30,-3.7,0,0,0,153.12
2023,1,7,23,30,-4,0,0,0,160.91
2023,1,8,0,30,-4,0,0,0,161.84
2023,1,8,1,30,-3.7,0,0,0,155.11
2023,1,8,2,30,-3.4000000000000004,0,0,0,144.97
2023,1,8,3,30,-3,0,0,0,133.72
2023,1,8,4,30,-2.6,0,0,0,122.2
2023,1,8,5,30,-2.5,0,0,0,110.78
2023,1,8,6,30,-2.5,0,0,0,99.73
2023,1,8,7,30,-0.8,9,1,9,88.99
2023,1,8,8,30,2.3000000000000003,85,36,91,79.82000000000001
2023,1,8,9,30,5.1000000000000005,122,43,135,71.86
2023,1,8,10,30,7.6000000000000005,153,585,392,65.88
2023,1,8,11,30,9.4,233,323,382,62.480000000000004
2023,1,8,12,30,9.9,201,50,224,62.13
2023,1,8,13,30,9,191,504,405,64.87
2023,1,8,14,30,7.4,64,858,353,70.32000000000001
2023,1,8,15,30,5.4,115,250,167,77.89
2023,1,8,16,30,3.6,24,3,24,86.91
2023,1,8,17,30,2.2,0,0,0,97.32000000000001
2023,1,8,18,30,0.9,0,0,0,108.25
2023,1,8,19,30,0.2,0,0,0,119.61
2023,1,8,20,30,0,0,0,0,131.13
2023,1,8,21,30,-0.2,0,0,0,142.46
2023,1,8,22,30,-0.30000000000000004,0,0,0,152.95000000000002
2023,1,8,23,30,-0.30000000000000004,0,0,0,160.75
2023,1,9,0,30,-0.2,0,0,0,161.73
2023,1,9,1,30,-0.2,0,0,0,155.07
2023,1,9,2,30,-0.30000000000000004,0,0,0,144.96
2023,1,9,3,30,-0.6000000000000001,0,0,0,133.72
2023,1,9,4,30,-1.1,0,0,0,122.21000000000001
2023,1,9,5,30,-1.5,0,0,0,110.78
2023,1,9,6,30,-1.4000000000000001,0,0,0,99.72
2023,1,9,7,30,0.30000000000000004,11,20,11,88.96000000000001
2023,1,9,8,30,3.4000000000000004,32,763,167,79.78
2023,1,9,9,30,6.4,42,910,326,71.79
2023,1,9,10,30,8.8,113,742,417,65.78
2023,1,9,11,30,9.9,228,371,400,62.36
2023,1,9,12,30,9.3,204,38,222,61.980000000000004
2023,1,9,13,30,8,203,32,217,64.7
2023,1,9,14,30,6.6000000000000005,167,91,198,70.15
2023,1,9,15,30,5,98,314,165,77.72
2023,1,9,16,30,3.6,21,347,41,86.75
2023,1,9,17,30,2.9000000000000004,0,0,0,97.16
2023,1,9,18,30,2.9000000000000004,0,0,0,108.09
2023,1,9,19,30,2.8000000000000003,0,0,0,119.45
2023,1,9,20,30,2.3000000000000003,0,0,0,130.97
2023,1,9,21,30,1.8,0,0,0,142.3
2023,1,9,22,30,1.9000000000000001,0,0,0,152.79
2023,1,9,23,30,2.3000000000000003,0,0,0,160.58
2023,1,10,0,30,2.2,0,0,0,161.61
2023,1,10,1,30,1.9000000000000001,0,0,0,155.02
2023,1,10,2,30,1.7000000000000002,0,0,0,144.94
2023,1,10,3,30,1.3,0,0,0,133.72
2023,1,10,4,30,0.9,0,0,0,122.2
2023,1,10,5,30,0.7000000000000001,0,0,0,110.77
2023,1,10,6,30,0.8,0,0,0,99.7
2023,1,10,7,30,2.5,13,209,17,88.94
2023,1,10,8,30,5.7,46,606,154,79.73
2023,1,10,9,30,8.4,44,869,317,71.71000000000001
2023,1,10,10,30,10.3,50,936,436,65.67
2023,1,10,11,30,11.3,53,972,506,62.230000000000004
2023,1,10,12,30,11.600000000000001,52,987,518,61.83
2023,1,10,13,30,11.200000000000001,49,975,468,64.53
2023,1,10,14,30,9.5,43,922,359,69.98
2023,1,10,15,30,6.1000000000000005,34,802,207,77.55
2023,1,10,16,30,3.4000000000000004,19,469,47,86.58
2023,1,10,17,30,2.5,0,0,0,96.99000000000001
2023,1,10,18,30,2.4000000000000004,0,0,0,107.93
2023,1,10,19,30,2.2,0,0,0,119.29
2023,1,10,20,30,1.7000000000000002,0,0,0,130.8
2023,1,10,21,30,1.3,0,0,0,142.14000000000001
2023,1,10,22,30,1.1,0,0,0,152.61
2023,1,10,23,30,1.3,0,0,0,160.4
2023,1,11,0,30,1.5,0,0,0,161.49
2023,1,11,1,30,1.4000000000000001,0,0,0,154.97
2023,1,11,2,30,0.9,0,0,0,144.92000000000002
2023,1,11,3,30,0.4,0,0,0,133.71
2023,1,11,4,30,0.1,0,0,0,122.19
2023,1,11,5,30,0,0,0,0,110.76
2023,1,11,6,30,-0.1,0,0,0,99.68
2023,1,11,7,30,0,5,0,5,88.9
2023,1,11,8,30,0.6000000000000001,50,1,50,79.66
2023,1,11,9,30,1.3,111,3,112,71.63
2023,1,11,10,30,1.9000000000000001,158,5,160,65.56
2023,1,11,11,30,2.2,205,11,210,62.09
2023,1,11,12,30,2.3000000000000003,260,46,282,61.660000000000004
2023,1,11,13,30,2,233,30,246,64.36
2023,1,11,14,30,1.5,175,19,182,69.79
2023,1,11,15,30,0.4,78,9,80,77.37
2023,1,11,16,30,-0.9,25,212,38,86.41
2023,1,11,17,30,-1.6,0,0,0,96.82000000000001
2023,1,11,18,30,-2,0,0,0,107.76
2023,1,11,19,30,-2.3000000000000003,0,0,0,119.12
2023,1,11,20,30,-2.4000000000000004,0,0,0,130.64000000000001
2023,1,11,21,30,-2.3000000000000003,0,0,0,141.97
2023,1,11,22,30,-2.4000000000000004,0,0,0,152.43
2023,1,11,23,30,-2.7,0,0,0,160.22
2023,1,12,0,30,-3.2,0,0,0,161.36
2023,1,12,1,30,-3.7,0,0,0,154.9
2023,1,12,2,30,-4,0,0,0,144.89000000000001
2023,1,12,3,30,-4.2,0,0,0,133.69
2023,1,12,4,30,-4.5,0,0,0,122.18
2023,1,12,5,30,-4.800000000000001,0,0,0,110.74000000000001
2023,1,12,6,30,-4.6000000000000005,0,0,0,99.65
2023,1,12,7,30,-2.9000000000000004,13,180,17,88.85000000000001
2023,1,12,8,30,0.1,33,774,173,79.60000000000001
2023,1,12,9,30,3.1,43,923,335,71.54
2023,1,12,10,30,5.6000000000000005,50,990,461,65.44
2023,1,12,11,30,6.9,53,1015,530,61.940000000000005
2023,1,12,12,30,7.5,53,1017,538,61.5
2023,1,12,13,30,7.4,51,997,485,64.18
2023,1,12,14,30,6.300000000000001,45,946,375,69.61
2023,1,12,15,30,3.7,36,829,220,77.19
2023,1,12,16,30,1.3,20,509,53,86.23
2023,1,12,17,30,0,0,0,0,96.65
2023,1,12,18,30,-0.5,0,0,0,107.59
2023,1,12,19,30,-0.9,0,0,0,118.96000000000001
2023,1,12,20,30,-1.2000000000000002,0,0,0,130.47
2023,1,12,21,30,-1.3,0,0,0,141.8
2023,1,12,22,30,-1.2000000000000002,0,0,0,152.25
2023,1,12,23,30,-0.9,0,0,0,160.04
2023,1,13,0,30,-0.8,0,0,0,161.22
2023,1,13,1,30,-0.5,0,0,0,154.83
2023,1,13,2,30,-0.1,0,0,0,144.85
2023,1,13,3,30,0.2,0,0,0,133.67000000000002
2023,1,13,4,30,0.5,0,0,0,122.16
2023,1,13,5,30,0.6000000000000001,0,0,0,110.71000000000001
2023,1,13,6,30,1,0,0,0,99.61
2023,1,13,7,30,2.7,12,2,12,88.81
2023,1,13,8,30,5.800000000000001,100,75,114,79.53
2023,1,13,9,30,8.5,178,187,238,71.44
2023,1,13,10,30,10.700000000000001,178,471,375,65.31
2023,1,13,11,30,12.5,168,596,450,61.79
2023,1,13,12,30,13.4,165,645,475,61.32
2023,1,13,13,30,13.200000000000001,103,797,453,63.99
2023,1,13,14,30,11.4,51,894,365,69.42
2023,1,13,15,30,8.4,104,381,190,77
2023,1,13,16,30,5.7,38,14,39,86.06
2023,1,13,17,30,4,0,0,0,96.47
2023,1,13,18,30,2.9000000000000004,0,0,0,107.42
2023,1,13,19,30,2.3000000000000003,0,0,0,118.79
2023,1,13,20,30,2,0,0,0,130.31
2023,1,13,21,30,2,0,0,0,141.62
2023,1,13,22,30,2.2,0,0,0,152.07
2023,1,13,23,30,2.3000000000000003,0,0,0,159.84
2023,1,14,0,30,2.4000000000000004,0,0,0,161.07
2023,1,14,1,30,2.4000000000000004,0,0,0,154.75
2023,1,14,2,30,2.5,0,0,0,144.81
2023,1,14,3,30,2.7,0,0,0,133.64000000000001
2023,1,14,4,30,2.9000000000000004,0,0,0,122.13
2023,1,14,5,30,3.1,0,0,0,110.68
2023,1,14,6,30,3.4000000000000004,0,0,0,99.57000000000001
2023,1,14,7,30,4.6000000000000005,12,1,12,88.76
2023,1,14,8,30,7,77,411,152,79.45
2023,1,14,9,30,9.700000000000001,140,456,286,71.34
2023,1,14,10,30,12.3,103,781,431,65.18
2023,1,14,11,30,13.9,65,950,516,61.63
2023,1,14,12,30,13.9,190,578,469,61.14
2023,1,14,13,30,11.8,197,471,405,63.800000000000004
2023,1,14,14,30,9.1,204,70,229,69.22
2023,1,14,15,30,7.4,49,0,49,76.81
2023,1,14,16,30,6.1000000000000005,35,8,36,85.88
2023,1,14,17,30,4.9,0,0,0,96.29
2023,1,14,18,30,3.8000000000000003,0,0,0,107.25
2023,1,14,19,30,3.1,0,0,0,118.62
2023,1,14,20,30,2.4000000000000004,0,0,0,130.13
2023,1,14,21,30,1.7000000000000002,0,0,0,141.45000000000002
2023,1,14,22,30,1.1,0,0,0,151.88
2023,1,14,23,30,0.8,0,0,0,159.65
2023,1,15,0,30,0.7000000000000001,0,0,0,160.91
2023,1,15,1,30,0.8,0,0,0,154.66
2023,1,15,2,30,1.3,0,0,0,144.76
2023,1,15,3,30,2,0,0,0,133.61
2023,1,15,4,30,2.4000000000000004,0,0,0,122.10000000000001
2023,1,15,5,30,2.6,0,0,0,110.64
2023,1,15,6,30,3,0,0,0,99.52
2023,1,15,7,30,3.4000000000000004,7,0,7,88.7
2023,1,15,8,30,4,47,2,47,79.36
2023,1,15,9,30,4.7,101,9,104,71.22
2023,1,15,10,30,5.6000000000000005,155,19,163,65.04
2023,1,15,11,30,6.7,204,93,248,61.46
2023,1,15,12,30,7.4,219,248,339,60.95
2023,1,15,13,30,7.300000000000001,127,5,129,63.6
2023,1,15,14,30,5.5,83,2,84,69.02
2023,1,15,15,30,2.9000000000000004,42,0,42,76.61
2023,1,15,16,30,1.1,11,0,11,85.7
2023,1,15,17,30,0.30000000000000004,0,0,0,96.11
2023,1,15,18,30,0.1,0,0,0,107.07000000000001
2023,1,15,19,30,0,0,0,0,118.45
2023,1,15,20,30,-0.1,0,0,0,129.96
2023,1,15,21,30,-0.2,0,0,0,141.27
2023,1,15,22,30,-0.30000000000000004,0,0,0,151.69
2023,1,15,23,30,-0.4,0,0,0,159.44
2023,1,16,0,30,-0.4,0,0,0,160.75
2023,1,16,1,30,-0.7000000000000001,0,0,0,154.57
2023,1,16,2,30,-1,0,0,0,144.70000000000002
2023,1,16,3,30,-1.2000000000000002,0,0,0,133.56
2023,1,16,4,30,-1.2000000000000002,0,0,0,122.06
2023,1,16,5,30,-1.2000000000000002,0,0,0,110.60000000000001
2023,1,16,6,30,-0.9,0,0,0,99.46000000000001
2023,1,16,7,30,0.4,10,1,10,88.63
2023,1,16,8,30,2.6,58,6,59,79.27
2023,1,16,9,30,4.7,100,29,109,71.10000000000001
2023,1,16,10,30,6.2,158,201,243,64.89
2023,1,16,11,30,7.2,220,355,391,61.28
2023,1,16,12,30,7.6000000000000005,164,317,319,60.76
2023,1,16,13,30,7.5,49,964,481,63.39
2023,1,16,14,30,6.5,46,910,375,68.82000000000001
2023,1,16,15,30,4.2,66,598,206,76.42
2023,1,16,16,30,2.3000000000000003,27,349,54,85.51
2023,1,16,17,30,1.2000000000000002,0,0,0,95.92
2023,1,16,18,30,0,0,0,0,106.89
2023,1,16,19,30,-0.8,0,0,0,118.27
2023,1,16,20,30,-0.8,0,0,0,129.79
2023,1,16,21,30,-0.2,0,0,0,141.09
2023,1,16,22,30,0.30000000000000004,0,0,0,151.5
2023,1,16,23,30,0.4,0,0,0,159.24
2023,1,17,0,30,0.1,0,0,0,160.57
2023,1,17,1,30,-0.4,0,0,0,154.46
2023,1,17,2,30,-0.7000000000000001,0,0,0,144.64000000000001
2023,1,17,3,30,-1.1,0,0,0,133.52
2023,1,17,4,30,-1.6,0,0,0,122.01
2023,1,17,5,30,-2.1,0,0,0,110.55
2023,1,17,6,30,-2.3000000000000003,0,0,0,99.4
2023,1,17,7,30,-1,14,191,19,88.56
2023,1,17,8,30,0.8,39,684,168,79.17
2023,1,17,9,30,2.2,53,836,325,70.98
2023,1,17,10,30,3.7,207,64,234,64.74
2023,1,17,11,30,4.7,75,891,506,61.1
2023,1,17,12,30,4.3,203,392,396,60.550000000000004
2023,1,17,13,30,3,185,170,262,63.18
2023,1,17,14,30,1.6,106,13,111,68.61
2023,1,17,15,30,0.1,55,3,56,76.21000000000001
2023,1,17,16,30,-1.1,10,0,10,85.32000000000001
2023,1,17,17,30,-2,0,0,0,95.74000000000001
2023,1,17,18,30,-2.5,0,0,0,106.71000000000001
2023,1,17,19,30,-2.8000000000000003,0,0,0,118.09
2023,1,17,20,30,-3.1,0,0,0,129.61
2023,1,17,21,30,-3.3000000000000003,0,0,0,140.91
2023,1,17,22,30,-3.5,0,0,0,151.3
2023,1,17,23,30,-3.6,0,0,0,159.02
2023,1,18,0,30,-3.8000000000000003,0,0,0,160.39000000000001
2023,1,18,1,30,-4,0,0,0,154.35
2023,1,18,2,30,-4.2,0,0,0,144.56
2023,1,18,3,30,-4.6000000000000005,0,0,0,133.46
2023,1,18,4,30,-4.800000000000001,0,0,0,121.96000000000001
2023,1,18,5,30,-5,0,0,0,110.49000000000001
2023,1,18,6,30,-5,0,0,0,99.33
2023,1,18,7,30,-4.7,11,0,11,88.48
2023,1,18,8,30,-4,86,24,91,79.06
2023,1,18,9,30,-3.3000000000000003,212,14,217,70.85000000000001
2023,1,18,10,30,-2.7,237,76,270,64.58
2023,1,18,11,30,-2.3000000000000003,105,10,110,60.910000000000004
2023,1,18,12,30,-1.9000000000000001,310,72,346,60.35
2023,1,18,13,30,-1.6,230,18,238,62.97
2023,1,18,14,30,-1.6,187,23,195,68.39
2023,1,18,15,30,-2.1,136,17,140,76
2023,1,18,16,30,-2.7,24,0,24,85.12
2023,1,18,17,30,-3.3000000000000003,0,0,0,95.55
2023,1,18,18,30,-3.9000000000000004,0,0,0,106.53
2023,1,18,19,30,-4.7,0,0,0,117.92
2023,1,18,20,30,-5.5,0,0,0,129.43
2023,1,18,21,30,-6.2,0,0,0,140.72
2023,1,18,22,30,-6.9,0,0,0,151.1
2023,1,18,23,30,-7.5,0,0,0,158.8
2023,1,19,0,30,-8,0,0,0,160.21
2023,1,19,1,30,-8.1,0,0,0,154.23
2023,1,19,2,30,-8,0,0,0,144.49
2023,1,19,3,30,-7.800000000000001,0,0,0,133.4
2023,1,19,4,30,-7.7,0,0,0,121.91
2023,1,19,5,30,-7.5,0,0,0,110.43
2023,1,19,6,30,-7.2,0,0,0,99.26
2023,1,19,7,30,-5.7,16,261,23,88.39
2023,1,19,8,30,-2.6,38,792,190,78.95
2023,1,19,9,30,0.5,51,934,360,70.71000000000001
2023,1,19,10,30,2.8000000000000003,62,987,488,64.41
2023,1,19,11,30,4.2,167,727,523,60.72
2023,1,19,12,30,4.9,318,276,455,60.13
2023,1,19,13,30,5,222,15,229,62.75
2023,1,19,14,30,4.1000000000000005,199,40,214,68.18
2023,1,19,15,30,1.7000000000000002,148,220,202,75.79
2023,1,19,16,30,-1,51,14,52,84.93
2023,1,19,17,30,-2.3000000000000003,0,0,0,95.36
2023,1,19,18,30,-3.2,0,0,0,106.35000000000001
2023,1,19,19,30,-3.9000000000000004,0,0,0,117.74000000000001
2023,1,19,20,30,-4.2,0,0,0,129.25
2023,1,19,21,30,-4.3,0,0,0,140.53
2023,1,19,22,30,-4.4,0,0,0,150.89000000000001
2023,1,19,23,30,-4.7,0,0,0,158.58
2023,1,20,0,30,-5,0,0,0,160.01
2023,1,20,1,30,-5.2,0,0,0,154.1
2023,1,20,2,30,-5,0,0,0,144.4
2023,1,20,3,30,-5.1000000000000005,0,0,0,133.33
2023,1,20,4,30,-5.7,0,0,0,121.84
2023,1,20,5,30,-6.4,0,0,0,110.36
2023,1,20,6,30,-6.800000000000001,0,0,0,99.18
2023,1,20,7,30,-6.2,14,1,14,88.3
2023,1,20,8,30,-4.4,124,111,146,78.83
2023,1,20,9,30,-2.5,216,181,276,70.56
2023,1,20,10,30,-1.4000000000000001,278,178,355,64.23
2023,1,20,11,30,-0.8,332,146,404,60.52
2023,1,20,12,30,-0.4,324,99,374,59.910000000000004
2023,1,20,13,30,-0.5,314,106,363,62.52
2023,1,20,14,30,-1.1,252,28,263,67.95
2023,1,20,15,30,-2.2,152,86,173,75.58
2023,1,20,16,30,-3.4000000000000004,24,0,24,84.73
2023,1,20,17,30,-4.3,0,0,0,95.16
2023,1,20,18,30,-4.9,0,0,0,106.16
2023,1,20,19,30,-5.7,0,0,0,117.55
2023,1,20,20,30,-6.4,0,0,0,129.07
2023,1,20,21,30,-7,0,0,0,140.34
2023,1,20,22,30,-7.6000000000000005,0,0,0,150.68
2023,1,20,23,30,-8,0,0,0,158.35
2023,1,21,0,30,-8.4,0,0,0,159.81
2023,1,21,1,30,-8.700000000000001,0,0,0,153.97
2023,1,21,2,30,-8.8,0,0,0,144.31
2023,1,21,3,30,-8.8,0,0,0,133.26
2023,1,21,4,30,-8.6,0,0,0,121.77
