Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,268546,-,-,-,36.45,-114.74,-8,680,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Surface Albedo,Wind Direction,Wind Speed
2016,3,14,0,30,8.8,0,0,0,0.28,248,1.4000000000000001
2016,3,14,1,30,8.4,0,0,0,0.28,249,1.2000000000000002
2016,3,14,2,30,8.4,0,0,0,0.28,248,1.1
2016,3,14,3,30,8.5,0,0,0,0.28,238,1
2016,3,14,4,30,8.4,0,0,0,0.28,223,1
2016,3,14,5,30,9.3,0,0,0,0.28,210,1
2016,3,14,6,30,11.9,65,20,67,0.28,204,1.5
2016,3,14,7,30,14.5,159,229,233,0.28,199,1.9000000000000001
2016,3,14,8,30,16.5,148,670,483,0.28,197,1.6
2016,3,14,9,30,18.400000000000002,190,682,627,0.28,220,1.2000000000000002
2016,3,14,10,30,20.200000000000003,254,550,658,0.28,261,1
2016,3,14,11,30,21.5,330,448,679,0.28,291,1.2000000000000002
2016,3,14,12,30,22.400000000000002,375,321,622,0.28,300,1.5
2016,3,14,13,30,22.8,98,939,759,0.28,295,1.9000000000000001
2016,3,14,14,30,22.700000000000003,88,900,619,0.28,288,2
2016,3,14,15,30,22,224,318,363,0.28,282,1.9000000000000001
2016,3,14,16,30,19.3,114,275,182,0.28,268,1.4000000000000001
2016,3,14,17,30,16.400000000000002,19,188,27,0.28,259,1.1
2016,3,14,18,30,15.200000000000001,0,0,0,0.28,274,1.2000000000000002
2016,3,14,19,30,14.600000000000001,0,0,0,0.28,299,1.2000000000000002
2016,3,14,20,30,13.5,0,0,0,0.28,318,1.4000000000000001
2016,3,14,21,30,11.9,0,0,0,0.28,330,1.6
2016,3,14,22,30,10.5,0,0,0,0.28,338,1.6
2016,3,14,23,30,9.4,0,0,0,0.28,343,1.7000000000000002
2016,3,15,0,30,8.700000000000001,0,0,0,0.28,343,1.7000000000000002
2016,3,15,1,30,8.3,0,0,0,0.28,340,1.6
2016,3,15,2,30,7.9,0,0,0,0.28,341,1.6
2016,3,15,3,30,7.5,0,0,0,0.28,346,1.6
2016,3,15,4,30,7.1000000000000005,0,0,0,0.28,347,1.6
2016,3,15,5,30,8.200000000000001,0,0,0,0.28,348,1.6
2016,3,15,6,30,11.600000000000001,40,443,98,0.28,353,2.4000000000000004
2016,3,15,7,30,15.100000000000001,173,184,234,0.28,191,3.3000000000000003
2016,3,15,8,30,17.5,216,520,478,0.28,24,3
2016,3,15,9,30,19.400000000000002,184,764,677,0.28,15,2.1
2016,3,15,10,30,21.1,107,951,811,0.28,146,1.4000000000000001
2016,3,15,11,30,22.6,106,971,867,0.28,269,1.6
2016,3,15,12,30,23.6,104,969,853,0.28,244,2.1
2016,3,15,13,30,24,123,902,761,0.28,238,2.5
2016,3,15,14,30,23.700000000000003,113,852,618,0.28,242,2.7
2016,3,15,15,30,22.6,97,756,428,0.28,251,2.4000000000000004
2016,3,15,16,30,19.700000000000003,71,570,214,0.28,256,1.5
2016,3,15,17,30,16.7,21,117,27,0.28,255,1.1
2016,3,15,18,30,15.4,0,0,0,0.28,255,1.2000000000000002
2016,3,15,19,30,14.700000000000001,0,0,0,0.28,263,1.2000000000000002
2016,3,15,20,30,14.200000000000001,0,0,0,0.28,280,1.2000000000000002
2016,3,15,21,30,13.700000000000001,0,0,0,0.28,305,1.1
2016,3,15,22,30,12.8,0,0,0,0.28,330,1.2000000000000002
2016,3,15,23,30,11.4,0,0,0,0.28,347,1.5
2016,3,16,0,30,10.100000000000001,0,0,0,0.28,354,1.9000000000000001
2016,3,16,1,30,9.4,0,0,0,0.28,354,2.2
2016,3,16,2,30,8.8,0,0,0,0.28,354,2.2
2016,3,16,3,30,8.4,0,0,0,0.28,356,2.1
2016,3,16,4,30,7.9,0,0,0,0.28,358,2
2016,3,16,5,30,9.1,0,0,0,0.28,359,2.1
2016,3,16,6,30,12.4,40,468,103,0.28,186,3.3000000000000003
2016,3,16,7,30,15.700000000000001,68,758,321,0.28,21,4.2
2016,3,16,8,30,18.400000000000002,85,878,532,0.28,30,3.9000000000000004
2016,3,16,9,30,20.5,96,939,707,0.28,33,3.3000000000000003
2016,3,16,10,30,22.200000000000003,102,973,826,0.28,35,2.7
2016,3,16,11,30,23.400000000000002,104,982,877,0.28,35,2.2
2016,3,16,12,30,24.200000000000003,102,980,863,0.28,32,1.8
2016,3,16,13,30,24.5,94,967,783,0.28,27,1.5
2016,3,16,14,30,24.3,258,623,630,0.28,23,1.2000000000000002
2016,3,16,15,30,23.400000000000002,75,846,448,0.28,24,0.9
2016,3,16,16,30,21.3,56,684,230,0.28,78,0.5
2016,3,16,17,30,19.400000000000002,20,250,33,0.28,173,0.5
2016,3,16,18,30,18.2,0,0,0,0.28,233,0.8
2016,3,16,19,30,17.3,0,0,0,0.28,258,1
2016,3,16,20,30,16.6,0,0,0,0.28,276,1.1
2016,3,16,21,30,15.9,0,0,0,0.28,292,1.1
2016,3,16,22,30,15.100000000000001,0,0,0,0.28,309,1.1
2016,3,16,23,30,14.200000000000001,0,0,0,0.28,324,1.2000000000000002
2016,3,17,0,30,13,0,0,0,0.28,336,1.3
2016,3,17,1,30,11.700000000000001,0,0,0,0.28,341,1.4000000000000001
2016,3,17,2,30,10.600000000000001,0,0,0,0.28,342,1.5
2016,3,17,3,30,9.9,0,0,0,0.28,340,1.5
2016,3,17,4,30,9.4,0,0,0,0.28,336,1.4000000000000001
2016,3,17,5,30,10.200000000000001,0,0,0,0.28,333,1.4000000000000001
2016,3,17,6,30,13.4,41,476,108,0.28,332,2
2016,3,17,7,30,17.5,69,752,324,0.28,339,2.4000000000000004
2016,3,17,8,30,20.8,86,871,534,0.28,346,2
2016,3,17,9,30,23.3,97,933,708,0.28,338,1.4000000000000001
2016,3,17,10,30,25.1,104,965,827,0.28,304,1.2000000000000002
2016,3,17,11,30,26.400000000000002,107,978,882,0.28,271,1.5
2016,3,17,12,30,27.200000000000003,106,975,867,0.28,259,1.9000000000000001
2016,3,17,13,30,27.400000000000002,118,917,774,0.28,258,2.1
2016,3,17,14,30,27.1,281,578,629,0.28,263,2.2
2016,3,17,15,30,25.900000000000002,97,765,437,0.28,268,1.9000000000000001
2016,3,17,16,30,23,72,574,220,0.28,266,1.3
2016,3,17,17,30,20.1,23,130,30,0.28,260,1.1
2016,3,17,18,30,18.8,0,0,0,0.28,261,1.1
2016,3,17,19,30,17.900000000000002,0,0,0,0.28,272,1.2000000000000002
2016,3,17,20,30,17.3,0,0,0,0.28,286,1.2000000000000002
2016,3,17,21,30,16.6,0,0,0,0.28,300,1.2000000000000002
2016,3,17,22,30,15.8,0,0,0,0.28,312,1.2000000000000002
2016,3,17,23,30,14.8,0,0,0,0.28,324,1.3
2016,3,18,0,30,13.700000000000001,0,0,0,0.28,333,1.4000000000000001
2016,3,18,1,30,12.600000000000001,0,0,0,0.28,339,1.6
2016,3,18,2,30,11.600000000000001,0,0,0,0.28,345,1.8
2016,3,18,3,30,10.700000000000001,0,0,0,0.28,348,2.1
2016,3,18,4,30,9.9,0,0,0,0.28,348,2.3000000000000003
2016,3,18,5,30,10.600000000000001,0,0,0,0.28,345,2.5
2016,3,18,6,30,13.5,43,473,112,0.28,344,3.3000000000000003
2016,3,18,7,30,16.8,69,757,330,0.28,174,3.7
2016,3,18,8,30,20.1,84,880,541,0.28,9,3.2
2016,3,18,9,30,22.900000000000002,92,950,719,0.28,20,2.5
2016,3,18,10,30,24.900000000000002,97,984,839,0.28,23,2
2016,3,18,11,30,26.200000000000003,98,999,894,0.28,12,1.7000000000000002
2016,3,18,12,30,26.900000000000002,97,996,879,0.28,175,1.7000000000000002
2016,3,18,13,30,27.1,105,954,791,0.28,345,1.8
2016,3,18,14,30,26.8,271,610,640,0.28,340,1.9000000000000001
2016,3,18,15,30,25.700000000000003,84,825,453,0.28,340,1.6
2016,3,18,16,30,23.5,63,658,234,0.28,172,1
2016,3,18,17,30,21.5,27,3,28,0.28,6,0.6000000000000001
2016,3,18,18,30,20.700000000000003,0,0,0,0.28,160,0.4
2016,3,18,19,30,20.1,0,0,0,0.28,292,0.30000000000000004
2016,3,18,20,30,19.400000000000002,0,0,0,0.28,293,0.4
2016,3,18,21,30,18.3,0,0,0,0.28,333,0.6000000000000001
2016,3,18,22,30,16.6,0,0,0,0.28,182,1.1
2016,3,18,23,30,14.4,0,0,0,0.28,12,1.4000000000000001
2016,3,19,0,30,12.5,0,0,0,0.28,11,1.6
2016,3,19,1,30,11.200000000000001,0,0,0,0.28,7,1.8
2016,3,19,2,30,10.3,0,0,0,0.28,3,2
2016,3,19,3,30,9.700000000000001,0,0,0,0.28,180,2.1
2016,3,19,4,30,9.200000000000001,0,0,0,0.28,359,2.1
2016,3,19,5,30,10.5,0,0,0,0.28,180,2.4000000000000004
2016,3,19,6,30,13.9,46,456,115,0.28,3,3.3000000000000003
2016,3,19,7,30,17.7,77,733,333,0.28,17,3.5
2016,3,19,8,30,21.5,97,852,544,0.28,42,2.7
2016,3,19,9,30,24.200000000000003,111,906,713,0.28,69,1.9000000000000001
2016,3,19,10,30,25.900000000000002,121,937,832,0.28,100,1.3
2016,3,19,11,30,26.8,280,666,813,0.28,133,1.3
2016,3,19,12,30,27.3,318,550,752,0.28,156,1.5
2016,3,19,13,30,27.400000000000002,302,507,669,0.28,167,1.8
2016,3,19,14,30,27.200000000000003,193,641,583,0.28,171,1.8
2016,3,19,15,30,26,210,394,387,0.28,167,1.4000000000000001
2016,3,19,16,30,24,142,171,188,0.28,149,0.9
2016,3,19,17,30,22.3,27,1,28,0.28,133,0.8
2016,3,19,18,30,21.700000000000003,0,0,0,0.28,132,0.8
2016,3,19,19,30,21.3,0,0,0,0.28,133,0.8
2016,3,19,20,30,20.700000000000003,0,0,0,0.28,123,0.6000000000000001
2016,3,19,21,30,20,0,0,0,0.28,68,0.5
2016,3,19,22,30,19.1,0,0,0,0.28,17,0.7000000000000001
2016,3,19,23,30,18.1,0,0,0,0.28,12,0.9
2016,3,20,0,30,17.3,0,0,0,0.28,13,1
2016,3,20,1,30,16.8,0,0,0,0.28,17,1.1
2016,3,20,2,30,16.3,0,0,0,0.28,22,1.1
2016,3,20,3,30,15.600000000000001,0,0,0,0.28,26,1.2000000000000002
2016,3,20,4,30,14.9,0,0,0,0.28,28,1.3
2016,3,20,5,30,15.100000000000001,0,0,0,0.28,28,1.3
2016,3,20,6,30,17.1,47,442,116,0.28,22,1.8
2016,3,20,7,30,20.400000000000002,76,717,330,0.28,67,1.8
2016,3,20,8,30,23.900000000000002,91,843,538,0.28,137,2
2016,3,20,9,30,26.3,167,717,647,0.28,160,2.9000000000000004
2016,3,20,10,30,27.900000000000002,364,391,662,0.28,166,3.5
2016,3,20,11,30,29,374,542,811,0.28,175,3.9000000000000004
2016,3,20,12,30,29.700000000000003,456,329,717,0.28,185,4.2
2016,3,20,13,30,29.900000000000002,129,885,772,0.28,196,4.4
2016,3,20,14,30,29.5,119,839,631,0.28,206,4.5
2016,3,20,15,30,28.3,242,241,352,0.28,216,3.9000000000000004
2016,3,20,16,30,24.900000000000002,102,10,104,0.3,221,2.4000000000000004
2016,3,20,17,30,21.1,26,1,26,0.3,224,1.7000000000000002
2016,3,20,18,30,19.1,0,0,0,0.3,224,1.7000000000000002
2016,3,20,19,30,18,0,0,0,0.3,224,1.8
2016,3,20,20,30,17.2,0,0,0,0.3,225,1.9000000000000001
2016,3,20,21,30,16.6,0,0,0,0.3,227,1.8
2016,3,20,22,30,15.9,0,0,0,0.3,227,1.8
2016,3,20,23,30,15.100000000000001,0,0,0,0.3,226,1.7000000000000002
2016,3,21,0,30,14.3,0,0,0,0.3,223,1.8
2016,3,21,1,30,13.600000000000001,0,0,0,0.3,222,1.8
2016,3,21,2,30,12.9,0,0,0,0.3,224,1.9000000000000001
2016,3,21,3,30,12.3,0,0,0,0.3,229,1.9000000000000001
2016,3,21,4,30,11.9,0,0,0,0.3,234,1.8
2016,3,21,5,30,13.3,0,0,0,0.3,235,1.9000000000000001
2016,3,21,6,30,17,88,81,101,0.3,234,2.9000000000000004
2016,3,21,7,30,20.8,167,326,285,0.3,232,4.2
2016,3,21,8,30,23.6,209,461,456,0.3,225,4.6000000000000005
2016,3,21,9,30,25.700000000000003,314,284,505,0.3,215,5
2016,3,21,10,30,27.400000000000002,382,139,489,0.3,211,5.800000000000001
2016,3,21,11,30,28.6,394,62,444,0.3,213,6.800000000000001
2016,3,21,12,30,29,398,84,465,0.3,218,7.7
2016,3,21,13,30,28.5,354,67,402,0.3,222,8.4
2016,3,21,14,30,27,80,0,80,0.3,226,8.5
2016,3,21,15,30,24.900000000000002,13,0,13,0.3,228,8
2016,3,21,16,30,22.5,108,13,111,0.3,231,7
2016,3,21,17,30,20.6,24,1,24,0.3,233,6.2
2016,3,21,18,30,19.200000000000003,0,0,0,0.3,235,5.9
2016,3,21,19,30,18,0,0,0,0.3,237,5.800000000000001
2016,3,21,20,30,16.8,0,0,0,0.3,238,5.5
2016,3,21,21,30,15.600000000000001,0,0,0,0.3,238,5.2
2016,3,21,22,30,14.4,0,0,0,0.3,237,5
2016,3,21,23,30,13.4,0,0,0,0.3,236,4.7
2016,3,22,0,30,12.5,0,0,0,0.3,236,4.4
2016,3,22,1,30,11.8,0,0,0,0.3,240,4.2
2016,3,22,2,30,11.4,0,0,0,0.3,246,4.2
2016,3,22,3,30,11,0,0,0,0.3,253,4
2016,3,22,4,30,10.4,0,0,0,0.3,261,3.8000000000000003
2016,3,22,5,30,10.8,0,0,0,0.3,270,4.1000000000000005
2016,3,22,6,30,13.100000000000001,41,558,133,0.3,282,5.4
2016,3,22,7,30,15.9,63,796,353,0.3,302,6.6000000000000005
2016,3,22,8,30,17.900000000000002,74,910,565,0.3,317,7.2
2016,3,22,9,30,18.8,266,690,734,0.3,318,7.6000000000000005
2016,3,22,10,30,19,85,1013,867,0.3,314,8
2016,3,22,11,30,19,471,372,774,0.3,313,8.200000000000001
2016,3,22,12,30,18.8,468,356,753,0.3,314,8.200000000000001
2016,3,22,13,30,18.5,296,564,709,0.3,315,8.1
2016,3,22,14,30,17.8,113,891,663,0.3,317,7.9
2016,3,22,15,30,16.8,94,813,468,0.3,320,7.6000000000000005
2016,3,22,16,30,15.100000000000001,67,664,248,0.29,325,6.5
2016,3,22,17,30,13,25,295,46,0.29,330,4.7
2016,3,22,18,30,11,0,0,0,0.29,333,3.2
2016,3,22,19,30,9.700000000000001,0,0,0,0.29,335,2.7
2016,3,22,20,30,8.8,0,0,0,0.29,338,2.7
2016,3,22,21,30,8.1,0,0,0,0.29,339,2.9000000000000004
2016,3,22,22,30,7.5,0,0,0,0.29,338,3.1
2016,3,22,23,30,7,0,0,0,0.29,337,3.2
2016,3,23,0,30,6.5,0,0,0,0.29,335,3.3000000000000003
2016,3,23,1,30,6,0,0,0,0.29,334,3.2
2016,3,23,2,30,5.6000000000000005,0,0,0,0.29,333,3.1
2016,3,23,3,30,5.1000000000000005,0,0,0,0.29,332,3
2016,3,23,4,30,4.800000000000001,0,0,0,0.29,331,3.1
2016,3,23,5,30,6,0,0,0,0.29,329,3.9000000000000004
2016,3,23,6,30,8.9,38,647,148,0.29,338,5
2016,3,23,7,30,11.700000000000001,57,858,374,0.29,176,5.5
2016,3,23,8,30,13.8,69,953,587,0.29,6,5.300000000000001
2016,3,23,9,30,15.600000000000001,77,1002,761,0.29,7,4.800000000000001
2016,3,23,10,30,17.3,81,1021,873,0.29,4,4.2
2016,3,23,11,30,18.7,83,1032,926,0.29,181,3.8000000000000003
2016,3,23,12,30,19.8,83,1028,909,0.29,358,3.4000000000000004
2016,3,23,13,30,20.3,91,991,822,0.29,354,3.1
2016,3,23,14,30,20.400000000000002,85,944,671,0.29,345,2.8000000000000003
2016,3,23,15,30,19.900000000000002,74,869,477,0.29,335,2.6
2016,3,23,16,30,17.7,57,722,256,0.3,322,1.8
2016,3,23,17,30,14.9,24,331,48,0.3,306,1.2000000000000002
2016,3,23,18,30,13.3,0,0,0,0.3,297,1.3
2016,3,23,19,30,12.5,0,0,0,0.3,299,1.4000000000000001
2016,3,23,20,30,12.100000000000001,0,0,0,0.3,305,1.3
2016,3,23,21,30,11.600000000000001,0,0,0,0.3,315,1.3
2016,3,23,22,30,10.8,0,0,0,0.3,327,1.3
2016,3,23,23,30,9.8,0,0,0,0.3,341,1.4000000000000001
2016,3,24,0,30,8.8,0,0,0,0.3,177,1.4000000000000001
2016,3,24,1,30,7.9,0,0,0,0.3,5,1.5
2016,3,24,2,30,7.2,0,0,0,0.3,4,1.4000000000000001
2016,3,24,3,30,6.800000000000001,0,0,0,0.3,178,1.4000000000000001
2016,3,24,4,30,6.5,0,0,0,0.3,353,1.4000000000000001
2016,3,24,5,30,8.1,0,0,0,0.3,348,1.4000000000000001
2016,3,24,6,30,11.700000000000001,46,547,143,0.3,348,1.7000000000000002
2016,3,24,7,30,15.100000000000001,74,773,363,0.3,178,1.6
2016,3,24,8,30,17.8,100,857,570,0.3,6,1.2000000000000002
2016,3,24,9,30,19.700000000000003,129,885,736,0.3,180,1.4000000000000001
2016,3,24,10,30,21.3,143,908,851,0.3,346,1.6
2016,3,24,11,30,22.6,271,708,852,0.3,331,1.7000000000000002
2016,3,24,12,30,23.5,113,969,896,0.3,317,1.9000000000000001
2016,3,24,13,30,24.1,338,451,672,0.3,305,2.1
2016,3,24,14,30,24.1,119,860,656,0.3,295,2.3000000000000003
2016,3,24,15,30,23.400000000000002,100,779,464,0.3,284,2.2
2016,3,24,16,30,20.8,78,589,242,0.3,258,1.6
2016,3,24,17,30,17.3,40,6,40,0.3,236,1.3
2016,3,24,18,30,15.4,0,0,0,0.3,242,1.5
2016,3,24,19,30,14.4,0,0,0,0.3,262,1.5
2016,3,24,20,30,13.700000000000001,0,0,0,0.3,281,1.6
2016,3,24,21,30,13.5,0,0,0,0.3,299,1.6
2016,3,24,22,30,13.200000000000001,0,0,0,0.3,315,1.7000000000000002
2016,3,24,23,30,12.600000000000001,0,0,0,0.3,329,1.7000000000000002
2016,3,25,0,30,11.8,0,0,0,0.3,335,1.7000000000000002
2016,3,25,1,30,11.100000000000001,0,0,0,0.3,333,1.8
2016,3,25,2,30,10.5,0,0,0,0.3,330,1.8
2016,3,25,3,30,9.9,0,0,0,0.3,327,1.8
2016,3,25,4,30,9.5,0,0,0,0.3,324,1.7000000000000002
2016,3,25,5,30,10.9,0,0,0,0.3,323,2
2016,3,25,6,30,14.4,48,546,147,0.3,328,2.9000000000000004
2016,3,25,7,30,18,74,781,370,0.3,342,3.6
2016,3,25,8,30,20.6,90,889,582,0.3,351,3.5
2016,3,25,9,30,22.400000000000002,100,947,755,0.3,345,3
2016,3,25,10,30,23.8,105,978,872,0.3,332,2.6
2016,3,25,11,30,24.900000000000002,109,982,920,0.3,314,2.5
2016,3,25,12,30,25.700000000000003,111,974,901,0.3,298,2.6
2016,3,25,13,30,26,288,712,817,0.3,288,2.7
2016,3,25,14,30,25.900000000000002,96,916,671,0.3,279,3
2016,3,25,15,30,25.200000000000003,88,824,475,0.3,272,3
2016,3,25,16,30,22.3,66,665,254,0.3,267,2.2
2016,3,25,17,30,18.7,27,301,51,0.3,265,1.5
2016,3,25,18,30,16.8,0,0,0,0.3,272,1.6
2016,3,25,19,30,15.8,0,0,0,0.3,286,1.8
2016,3,25,20,30,15.100000000000001,0,0,0,0.3,304,2.1
2016,3,25,21,30,14.4,0,0,0,0.3,314,2.5
2016,3,25,22,30,13.600000000000001,0,0,0,0.3,320,2.7
2016,3,25,23,30,12.600000000000001,0,0,0,0.3,328,2.6
2016,3,26,0,30,11.4,0,0,0,0.3,333,2.6
2016,3,26,1,30,10.5,0,0,0,0.3,336,2.9000000000000004
2016,3,26,2,30,9.9,0,0,0,0.3,339,3.6
2016,3,26,3,30,9.200000000000001,0,0,0,0.3,342,4.2
2016,3,26,4,30,8.5,0,0,0,0.3,348,4.3
2016,3,26,5,30,9,0,0,0,0.3,356,4.9
2016,3,26,6,30,10.700000000000001,45,626,162,0.3,186,6.1000000000000005
2016,3,26,7,30,12.4,67,856,395,0.3,15,6.7
2016,3,26,8,30,14.200000000000001,81,949,611,0.3,21,6.6000000000000005
2016,3,26,9,30,16.2,90,989,779,0.3,26,6
2016,3,26,10,30,17.900000000000002,95,1017,897,0.3,30,5.4
2016,3,26,11,30,19.3,98,1027,949,0.3,34,4.7
2016,3,26,12,30,20.200000000000003,96,1017,925,0.3,38,4
2016,3,26,13,30,20.6,106,973,834,0.3,42,3.4000000000000004
2016,3,26,14,30,20.5,98,932,686,0.3,45,2.9000000000000004
2016,3,26,15,30,19.8,86,845,485,0.3,48,2.4000000000000004
2016,3,26,16,30,17.8,65,693,263,0.3,60,1.5
2016,3,26,17,30,15.5,29,314,54,0.3,78,0.9
2016,3,26,18,30,14.3,0,0,0,0.3,85,0.9
2016,3,26,19,30,13.3,0,0,0,0.3,69,0.9
2016,3,26,20,30,12.100000000000001,0,0,0,0.3,51,1.1
2016,3,26,21,30,10.8,0,0,0,0.3,43,1.4000000000000001
2016,3,26,22,30,9.5,0,0,0,0.3,35,1.5
2016,3,26,23,30,8.4,0,0,0,0.3,23,1.5
2016,3,27,0,30,7.6000000000000005,0,0,0,0.3,10,1.5
2016,3,27,1,30,7,0,0,0,0.3,179,1.5
2016,3,27,2,30,6.7,0,0,0,0.3,355,1.6
2016,3,27,3,30,6.6000000000000005,0,0,0,0.3,355,1.5
2016,3,27,4,30,6.9,0,0,0,0.3,357,1.4000000000000001
2016,3,27,5,30,8.4,0,0,0,0.3,181,1.6
2016,3,27,6,30,11.200000000000001,101,32,107,0.3,8,2
2016,3,27,7,30,14.100000000000001,93,718,372,0.3,25,1.9000000000000001
2016,3,27,8,30,16.7,221,524,516,0.3,46,1.1
2016,3,27,9,30,18.7,355,271,545,0.3,117,0.7000000000000001
2016,3,27,10,30,20.400000000000002,327,558,770,0.3,195,1.2000000000000002
2016,3,27,11,30,21.6,355,508,778,0.3,211,2
2016,3,27,12,30,22.3,401,324,666,0.3,209,2.5
2016,3,27,13,30,22.5,403,318,641,0.3,203,2.9000000000000004
2016,3,27,14,30,22.6,341,203,470,0.3,198,3.1
2016,3,27,15,30,22.1,252,68,285,0.3,194,3
2016,3,27,16,30,19.8,153,152,197,0.3,178,2
2016,3,27,17,30,16.6,39,6,40,0.3,147,1.2000000000000002
2016,3,27,18,30,14.700000000000001,0,0,0,0.3,124,1.3
2016,3,27,19,30,14.100000000000001,0,0,0,0.3,127,1.2000000000000002
2016,3,27,20,30,13.9,0,0,0,0.3,156,1.1
2016,3,27,21,30,13.4,0,0,0,0.3,189,1.2000000000000002
2016,3,27,22,30,12.600000000000001,0,0,0,0.3,205,1.4000000000000001
2016,3,27,23,30,11.8,0,0,0,0.3,214,1.5
2016,3,28,0,30,11.4,0,0,0,0.3,219,1.6
2016,3,28,1,30,11.3,0,0,0,0.3,216,1.6
2016,3,28,2,30,11.3,0,0,0,0.3,210,1.6
2016,3,28,3,30,11.3,0,0,0,0.3,205,1.8
2016,3,28,4,30,11.600000000000001,0,0,0,0.3,203,2
2016,3,28,5,30,12.9,0,0,0,0.3,204,2.7
2016,3,28,6,30,14.9,85,9,86,0.3,209,4
2016,3,28,7,30,16.3,30,0,30,0.3,217,5.7
2016,3,28,8,30,17.5,61,0,61,0.3,222,7.2
2016,3,28,9,30,18.6,230,690,716,0.3,219,8.1
2016,3,28,10,30,20.1,385,516,796,0.3,216,9
2016,3,28,11,30,21.700000000000003,134,919,903,0.3,216,9.9
2016,3,28,12,30,22.400000000000002,142,900,882,0.3,220,10.9
2016,3,28,13,30,22,397,297,621,0.3,226,11.600000000000001
2016,3,28,14,30,20.700000000000003,209,6,213,0.3,231,11.8
2016,3,28,15,30,18.8,84,1,84,0.3,236,11.3
2016,3,28,16,30,16.400000000000002,87,4,89,0.3,241,10.100000000000001
2016,3,28,17,30,14.200000000000001,38,0,38,0.3,243,8.4
2016,3,28,18,30,12.4,0,0,0,0.3,241,7
2016,3,28,19,30,11.100000000000001,0,0,0,0.3,237,6
2016,3,28,20,30,10,0,0,0,0.3,236,5.6000000000000005
2016,3,28,21,30,9.1,0,0,0,0.3,235,5.4
2016,3,28,22,30,8.3,0,0,0,0.3,236,4.9
2016,3,28,23,30,7.5,0,0,0,0.3,240,4.1000000000000005
2016,3,29,0,30,6.9,0,0,0,0.3,244,3.5
2016,3,29,1,30,6.4,0,0,0,0.3,244,3.1
2016,3,29,2,30,6,0,0,0,0.3,245,2.8000000000000003
2016,3,29,3,30,5.5,0,0,0,0.3,248,2.6
2016,3,29,4,30,5.2,0,0,0,0.3,250,2.6
2016,3,29,5,30,6.300000000000001,0,0,0,0.3,253,3.5
2016,3,29,6,30,8.700000000000001,114,65,127,0.3,264,4.9
2016,3,29,7,30,10.5,165,445,342,0.3,278,5.300000000000001
2016,3,29,8,30,11.9,296,106,357,0.3,287,4.9
2016,3,29,9,30,13.100000000000001,327,427,630,0.3,286,4.3
2016,3,29,10,30,14.200000000000001,404,257,610,0.3,275,3.8000000000000003
2016,3,29,11,30,15.200000000000001,259,685,834,0.3,258,3.6
2016,3,29,12,30,15.9,429,463,811,0.3,246,3.7
2016,3,29,13,30,16.2,399,16,411,0.3,243,3.9000000000000004
2016,3,29,14,30,16.1,298,373,537,0.3,243,4
2016,3,29,15,30,15.600000000000001,175,592,460,0.3,244,4
2016,3,29,16,30,14.100000000000001,124,394,240,0.3,244,3.1
2016,3,29,17,30,11.600000000000001,38,1,38,0.3,242,1.9000000000000001
2016,3,29,18,30,9.700000000000001,0,0,0,0.3,245,1.5
2016,3,29,19,30,9,0,0,0,0.3,254,1.3
2016,3,29,20,30,8.4,0,0,0,0.3,268,1.2000000000000002
2016,3,29,21,30,8.200000000000001,0,0,0,0.3,290,1.1
2016,3,29,22,30,8.1,0,0,0,0.3,317,1.1
2016,3,29,23,30,7.7,0,0,0,0.3,340,1.2000000000000002
2016,3,30,0,30,7,0,0,0,0.3,348,1.2000000000000002
2016,3,30,1,30,6.6000000000000005,0,0,0,0.3,346,1.2000000000000002
2016,3,30,2,30,6.4,0,0,0,0.3,342,1.1
2016,3,30,3,30,6.300000000000001,0,0,0,0.3,339,1.2000000000000002
2016,3,30,4,30,6.300000000000001,0,0,0,0.3,336,1.1
2016,3,30,5,30,7.300000000000001,0,0,0,0.3,338,1.5
2016,3,30,6,30,9.600000000000001,112,83,129,0.3,340,2
2016,3,30,7,30,11.8,208,322,337,0.3,335,2
2016,3,30,8,30,13.4,88,895,604,0.3,327,1.8
2016,3,30,9,30,14.4,97,948,773,0.3,324,1.6
2016,3,30,10,30,15.100000000000001,104,974,888,0.3,327,1.5
