Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,355378,-,-,-,51.49,-0.14,0,11,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Solar Zenith Angle
2020,1,1,0,30,2.8000000000000003,0,0,0,151.48
2020,1,1,1,30,2.3000000000000003,0,0,0,148.41
2020,1,1,2,30,2,0,0,0,141.99
2020,1,1,3,30,1.9000000000000001,0,0,0,133.71
2020,1,1,4,30,2.2,0,0,0,124.62
2020,1,1,5,30,2.6,0,0,0,115.29
2020,1,1,6,30,3,0,0,0,106.15
2020,1,1,7,30,3,0,0,0,97.53
2020,1,1,8,30,3.2,0,0,0,89.29
2020,1,1,9,30,3.8000000000000003,13,0,13,83.07000000000001
2020,1,1,10,30,4.6000000000000005,6,0,6,78.18
2020,1,1,11,30,5.4,8,0,8,75.22
2020,1,1,12,30,5.800000000000001,8,0,8,74.49
2020,1,1,13,30,5.9,7,0,7,76.06
2020,1,1,14,30,5.6000000000000005,19,0,19,79.77
2020,1,1,15,30,5.1000000000000005,23,0,23,85.27
2020,1,1,16,30,4.6000000000000005,0,0,0,92.49
2020,1,1,17,30,4.3,0,0,0,100.62
2020,1,1,18,30,4.2,0,0,0,109.47
2020,1,1,19,30,4.1000000000000005,0,0,0,118.71000000000001
2020,1,1,20,30,4.1000000000000005,0,0,0,128
2020,1,1,21,30,4.1000000000000005,0,0,0,136.87
2020,1,1,22,30,4.2,0,0,0,144.59
2020,1,1,23,30,4.4,0,0,0,149.96
2020,1,2,0,30,4.5,0,0,0,151.41
2020,1,2,1,30,4.800000000000001,0,0,0,148.38
2020,1,2,2,30,5.1000000000000005,0,0,0,141.98
2020,1,2,3,30,5.4,0,0,0,133.72
2020,1,2,4,30,5.800000000000001,0,0,0,124.63000000000001
2020,1,2,5,30,6.300000000000001,0,0,0,115.31
2020,1,2,6,30,6.800000000000001,0,0,0,106.16
2020,1,2,7,30,7.1000000000000005,0,0,0,97.53
2020,1,2,8,30,7.5,0,0,0,89.29
2020,1,2,9,30,8,7,0,7,83.05
2020,1,2,10,30,8.6,6,0,6,78.13
2020,1,2,11,30,9,29,0,29,75.15
2020,1,2,12,30,9,5,0,5,74.4
2020,1,2,13,30,8.8,4,0,4,75.96000000000001
2020,1,2,14,30,8.5,10,0,10,79.66
2020,1,2,15,30,8.1,9,0,9,85.15
2020,1,2,16,30,7.9,0,0,0,92.36
2020,1,2,17,30,7.800000000000001,0,0,0,100.48
2020,1,2,18,30,7.9,0,0,0,109.33
2020,1,2,19,30,8.1,0,0,0,118.57000000000001
2020,1,2,20,30,8.3,0,0,0,127.86
2020,1,2,21,30,8.6,0,0,0,136.73
2020,1,2,22,30,9.1,0,0,0,144.47
2020,1,2,23,30,9.4,0,0,0,149.84
2020,1,3,0,30,9.8,0,0,0,151.33
2020,1,3,1,30,10,0,0,0,148.33
2020,1,3,2,30,10.100000000000001,0,0,0,141.96
2020,1,3,3,30,10.100000000000001,0,0,0,133.72
2020,1,3,4,30,9.700000000000001,0,0,0,124.64
2020,1,3,5,30,9.1,0,0,0,115.31
2020,1,3,6,30,8.4,0,0,0,106.16
2020,1,3,7,30,8.1,0,0,0,97.52
2020,1,3,8,30,8.4,0,0,0,89.28
2020,1,3,9,30,8.6,15,0,15,83.01
2020,1,3,10,30,8.3,3,0,3,78.08
2020,1,3,11,30,7.800000000000001,4,0,4,75.08
2020,1,3,12,30,7.7,10,0,10,74.31
2020,1,3,13,30,7.4,62,638,218,75.85000000000001
2020,1,3,14,30,6.5,51,553,151,79.54
2020,1,3,15,30,5,33,306,59,85.02
2020,1,3,16,30,3.6,0,0,0,92.23
2020,1,3,17,30,3.2,0,0,0,100.34
2020,1,3,18,30,3.1,0,0,0,109.19
2020,1,3,19,30,2.8000000000000003,0,0,0,118.43
2020,1,3,20,30,2.6,0,0,0,127.72
2020,1,3,21,30,2.4000000000000004,0,0,0,136.59
2020,1,3,22,30,2.3000000000000003,0,0,0,144.33
2020,1,3,23,30,2.2,0,0,0,149.72
2020,1,4,0,30,2.4000000000000004,0,0,0,151.24
2020,1,4,1,30,2.4000000000000004,0,0,0,148.28
2020,1,4,2,30,2.5,0,0,0,141.94
2020,1,4,3,30,2.6,0,0,0,133.71
2020,1,4,4,30,2.6,0,0,0,124.64
2020,1,4,5,30,2.8000000000000003,0,0,0,115.31
2020,1,4,6,30,3,0,0,0,106.16
2020,1,4,7,30,3.2,0,0,0,97.51
2020,1,4,8,30,3.5,0,0,0,89.24
2020,1,4,9,30,4.1000000000000005,11,0,11,82.96000000000001
2020,1,4,10,30,5,39,0,39,78.01
2020,1,4,11,30,6.300000000000001,55,2,56,74.99
2020,1,4,12,30,7.6000000000000005,108,425,224,74.21000000000001
2020,1,4,13,30,8.1,52,679,220,75.73
2020,1,4,14,30,7.300000000000001,44,589,153,79.41
2020,1,4,15,30,5.4,6,0,6,84.88
2020,1,4,16,30,4.3,0,0,0,92.08
2020,1,4,17,30,4.3,0,0,0,100.2
2020,1,4,18,30,4.5,0,0,0,109.04
2020,1,4,19,30,4.7,0,0,0,118.29
2020,1,4,20,30,4.800000000000001,0,0,0,127.57000000000001
2020,1,4,21,30,4.7,0,0,0,136.45
2020,1,4,22,30,4.800000000000001,0,0,0,144.19
2020,1,4,23,30,4.7,0,0,0,149.6
2020,1,5,0,30,4.5,0,0,0,151.14000000000001
2020,1,5,1,30,4.4,0,0,0,148.22
2020,1,5,2,30,4.4,0,0,0,141.91
2020,1,5,3,30,4.4,0,0,0,133.7
2020,1,5,4,30,4.5,0,0,0,124.63000000000001
2020,1,5,5,30,4.6000000000000005,0,0,0,115.31
2020,1,5,6,30,4.7,0,0,0,106.14
2020,1,5,7,30,4.7,0,0,0,97.48
2020,1,5,8,30,4.9,0,0,0,89.21000000000001
2020,1,5,9,30,5.6000000000000005,8,0,8,82.91
2020,1,5,10,30,6.5,6,0,6,77.94
2020,1,5,11,30,7.300000000000001,8,0,8,74.9
2020,1,5,12,30,7.800000000000001,9,0,9,74.10000000000001
2020,1,5,13,30,7.800000000000001,8,0,8,75.60000000000001
2020,1,5,14,30,7.5,13,0,13,79.27
2020,1,5,15,30,6.800000000000001,6,0,6,84.75
2020,1,5,16,30,6.2,0,0,0,91.94
2020,1,5,17,30,6,0,0,0,100.05
2020,1,5,18,30,5.9,0,0,0,108.89
2020,1,5,19,30,5.7,0,0,0,118.14
2020,1,5,20,30,5.6000000000000005,0,0,0,127.42
2020,1,5,21,30,5.800000000000001,0,0,0,136.3
2020,1,5,22,30,6.300000000000001,0,0,0,144.04
2020,1,5,23,30,6.5,0,0,0,149.46
2020,1,6,0,30,6.5,0,0,0,151.04
2020,1,6,1,30,6.4,0,0,0,148.15
2020,1,6,2,30,6.2,0,0,0,141.87
2020,1,6,3,30,5.9,0,0,0,133.68
2020,1,6,4,30,5.7,0,0,0,124.61
2020,1,6,5,30,5.6000000000000005,0,0,0,115.29
2020,1,6,6,30,5.7,0,0,0,106.12
2020,1,6,7,30,5.800000000000001,0,0,0,97.46000000000001
2020,1,6,8,30,6.1000000000000005,0,0,0,89.18
2020,1,6,9,30,6.5,11,0,11,82.86
2020,1,6,10,30,7.1000000000000005,6,0,6,77.86
2020,1,6,11,30,7.6000000000000005,62,0,62,74.81
2020,1,6,12,30,7.7,68,0,68,73.98
2020,1,6,13,30,7.5,11,0,11,75.47
2020,1,6,14,30,7,6,0,6,79.13
2020,1,6,15,30,6.9,11,0,11,84.60000000000001
2020,1,6,16,30,7.6000000000000005,0,0,0,91.78
2020,1,6,17,30,8.4,0,0,0,99.89
2020,1,6,18,30,8.3,0,0,0,108.74000000000001
2020,1,6,19,30,7.5,0,0,0,117.98
2020,1,6,20,30,6.800000000000001,0,0,0,127.27
2020,1,6,21,30,6.5,0,0,0,136.14000000000001
2020,1,6,22,30,6.4,0,0,0,143.89000000000001
2020,1,6,23,30,6.300000000000001,0,0,0,149.32
2020,1,7,0,30,6.1000000000000005,0,0,0,150.92000000000002
2020,1,7,1,30,5.9,0,0,0,148.08
2020,1,7,2,30,5.7,0,0,0,141.82
2020,1,7,3,30,5.7,0,0,0,133.65
2020,1,7,4,30,5.6000000000000005,0,0,0,124.59
2020,1,7,5,30,5.800000000000001,0,0,0,115.27
2020,1,7,6,30,6,0,0,0,106.10000000000001
2020,1,7,7,30,6.4,0,0,0,97.42
2020,1,7,8,30,6.9,0,0,0,89.14
2020,1,7,9,30,7.9,9,0,9,82.79
2020,1,7,10,30,9,6,0,6,77.78
2020,1,7,11,30,9.8,32,0,32,74.7
2020,1,7,12,30,10.4,87,1,87,73.86
2020,1,7,13,30,10.9,25,0,25,75.33
2020,1,7,14,30,11.100000000000001,7,0,7,78.98
2020,1,7,15,30,10.8,5,0,5,84.45
2020,1,7,16,30,10.8,0,0,0,91.62
2020,1,7,17,30,10.9,0,0,0,99.73
2020,1,7,18,30,11.100000000000001,0,0,0,108.58
2020,1,7,19,30,11.3,0,0,0,117.82000000000001
2020,1,7,20,30,11.4,0,0,0,127.11
2020,1,7,21,30,11.5,0,0,0,135.98
2020,1,7,22,30,11.600000000000001,0,0,0,143.73
2020,1,7,23,30,11.600000000000001,0,0,0,149.17000000000002
2020,1,8,0,30,11.5,0,0,0,150.8
2020,1,8,1,30,11.5,0,0,0,147.99
2020,1,8,2,30,11.4,0,0,0,141.77
2020,1,8,3,30,11.3,0,0,0,133.62
2020,1,8,4,30,11,0,0,0,124.57000000000001
2020,1,8,5,30,10.600000000000001,0,0,0,115.24000000000001
2020,1,8,6,30,10,0,0,0,106.07000000000001
2020,1,8,7,30,9.3,0,0,0,97.38
2020,1,8,8,30,9,0,0,0,89.09
2020,1,8,9,30,9.600000000000001,12,0,12,82.72
2020,1,8,10,30,10.3,8,0,8,77.69
2020,1,8,11,30,10.8,140,95,165,74.59
2020,1,8,12,30,10.9,90,5,92,73.73
2020,1,8,13,30,10.5,43,0,43,75.19
2020,1,8,14,30,9.700000000000001,26,0,26,78.83
2020,1,8,15,30,9,6,0,6,84.29
2020,1,8,16,30,8.8,0,0,0,91.46000000000001
2020,1,8,17,30,8.8,0,0,0,99.57000000000001
2020,1,8,18,30,8.8,0,0,0,108.42
2020,1,8,19,30,8.5,0,0,0,117.66
2020,1,8,20,30,8.4,0,0,0,126.95
2020,1,8,21,30,8.6,0,0,0,135.82
2020,1,8,22,30,9.200000000000001,0,0,0,143.57
2020,1,8,23,30,9.700000000000001,0,0,0,149.02
2020,1,9,0,30,10.200000000000001,0,0,0,150.68
2020,1,9,1,30,10.9,0,0,0,147.9
2020,1,9,2,30,11.4,0,0,0,141.71
2020,1,9,3,30,11.600000000000001,0,0,0,133.57
2020,1,9,4,30,11.8,0,0,0,124.53
2020,1,9,5,30,11.9,0,0,0,115.21000000000001
2020,1,9,6,30,12,0,0,0,106.03
2020,1,9,7,30,11.8,0,0,0,97.33
2020,1,9,8,30,11.600000000000001,0,0,0,89.04
2020,1,9,9,30,11.4,11,0,11,82.64
2020,1,9,10,30,11.200000000000001,69,499,176,77.59
2020,1,9,11,30,11.3,74,602,236,74.47
2020,1,9,12,30,11.5,67,672,256,73.59
2020,1,9,13,30,11.5,60,649,228,75.04
2020,1,9,14,30,11,85,17,89,78.67
2020,1,9,15,30,10.200000000000001,8,0,8,84.13
2020,1,9,16,30,9.600000000000001,0,0,0,91.29
2020,1,9,17,30,9.700000000000001,0,0,0,99.4
2020,1,9,18,30,9.5,0,0,0,108.25
2020,1,9,19,30,8.9,0,0,0,117.49000000000001
2020,1,9,20,30,8.5,0,0,0,126.78
2020,1,9,21,30,8.3,0,0,0,135.65
2020,1,9,22,30,7.6000000000000005,0,0,0,143.4
2020,1,9,23,30,6.6000000000000005,0,0,0,148.86
2020,1,10,0,30,5.6000000000000005,0,0,0,150.54
2020,1,10,1,30,4.9,0,0,0,147.8
2020,1,10,2,30,4.9,0,0,0,141.64000000000001
2020,1,10,3,30,5.300000000000001,0,0,0,133.52
2020,1,10,4,30,5.5,0,0,0,124.49000000000001
2020,1,10,5,30,5.1000000000000005,0,0,0,115.17
2020,1,10,6,30,4.6000000000000005,0,0,0,105.98
2020,1,10,7,30,4,0,0,0,97.27
2020,1,10,8,30,3.8000000000000003,1,0,1,88.96000000000001
2020,1,10,9,30,4.4,9,0,9,82.55
2020,1,10,10,30,5.300000000000001,6,0,6,77.48
2020,1,10,11,30,6.300000000000001,69,0,70,74.34
2020,1,10,12,30,7.1000000000000005,57,734,266,73.44
2020,1,10,13,30,7.2,55,705,239,74.88
2020,1,10,14,30,6.4,47,623,171,78.5
2020,1,10,15,30,4.2,17,0,17,83.96000000000001
2020,1,10,16,30,2.8000000000000003,0,0,0,91.12
2020,1,10,17,30,2.6,0,0,0,99.23
2020,1,10,18,30,2.7,0,0,0,108.08
2020,1,10,19,30,3,0,0,0,117.32000000000001
2020,1,10,20,30,3.4000000000000004,0,0,0,126.61
2020,1,10,21,30,3.9000000000000004,0,0,0,135.48
2020,1,10,22,30,4,0,0,0,143.22
2020,1,10,23,30,4.1000000000000005,0,0,0,148.69
2020,1,11,0,30,4.4,0,0,0,150.4
2020,1,11,1,30,4.800000000000001,0,0,0,147.70000000000002
2020,1,11,2,30,5.300000000000001,0,0,0,141.57
2020,1,11,3,30,6,0,0,0,133.47
2020,1,11,4,30,6.800000000000001,0,0,0,124.44
2020,1,11,5,30,7.1000000000000005,0,0,0,115.12
2020,1,11,6,30,7.300000000000001,0,0,0,105.93
2020,1,11,7,30,7.6000000000000005,0,0,0,97.21000000000001
2020,1,11,8,30,7.9,4,0,4,88.9
2020,1,11,9,30,8.4,5,0,5,82.46000000000001
2020,1,11,10,30,9,3,0,3,77.36
2020,1,11,11,30,9.5,31,0,31,74.21000000000001
2020,1,11,12,30,9.700000000000001,111,13,114,73.29
2020,1,11,13,30,9.600000000000001,31,0,31,74.71000000000001
2020,1,11,14,30,9.4,3,0,3,78.33
2020,1,11,15,30,9.1,5,0,5,83.79
2020,1,11,16,30,9.1,0,0,0,90.94
2020,1,11,17,30,9.200000000000001,0,0,0,99.05
2020,1,11,18,30,9.200000000000001,0,0,0,107.9
2020,1,11,19,30,9.1,0,0,0,117.14
2020,1,11,20,30,9.1,0,0,0,126.43
2020,1,11,21,30,9,0,0,0,135.3
2020,1,11,22,30,8.9,0,0,0,143.05
2020,1,11,23,30,8.8,0,0,0,148.52
2020,1,12,0,30,8.8,0,0,0,150.24
2020,1,12,1,30,8.9,0,0,0,147.58
2020,1,12,2,30,9.1,0,0,0,141.48
2020,1,12,3,30,9.3,0,0,0,133.4
2020,1,12,4,30,9.5,0,0,0,124.38000000000001
2020,1,12,5,30,9.700000000000001,0,0,0,115.07000000000001
2020,1,12,6,30,9.8,0,0,0,105.87
2020,1,12,7,30,9.8,0,0,0,97.14
2020,1,12,8,30,9.700000000000001,2,0,2,88.83
2020,1,12,9,30,9.9,17,0,17,82.36
2020,1,12,10,30,10,9,0,9,77.24
2020,1,12,11,30,10.3,34,0,34,74.06
2020,1,12,12,30,10.3,28,0,28,73.13
2020,1,12,13,30,9.9,71,612,234,74.54
2020,1,12,14,30,9.200000000000001,60,531,169,78.15
2020,1,12,15,30,8.4,40,339,77,83.61
2020,1,12,16,30,7.800000000000001,0,0,0,90.14
2020,1,12,17,30,7.5,0,0,0,98.87
2020,1,12,18,30,7.2,0,0,0,107.72
2020,1,12,19,30,6.800000000000001,0,0,0,116.96000000000001
2020,1,12,20,30,6.300000000000001,0,0,0,126.25
2020,1,12,21,30,6,0,0,0,135.12
2020,1,12,22,30,5.9,0,0,0,142.86
2020,1,12,23,30,5.9,0,0,0,148.34
2020,1,13,0,30,5.9,0,0,0,150.09
2020,1,13,1,30,5.9,0,0,0,147.46
2020,1,13,2,30,5.800000000000001,0,0,0,141.39000000000001
2020,1,13,3,30,5.7,0,0,0,133.33
2020,1,13,4,30,5.9,0,0,0,124.32000000000001
2020,1,13,5,30,6,0,0,0,115
2020,1,13,6,30,6,0,0,0,105.8
2020,1,13,7,30,6.1000000000000005,0,0,0,97.06
2020,1,13,8,30,6.5,12,53,14,88.75
2020,1,13,9,30,7.300000000000001,45,390,98,82.25
2020,1,13,10,30,8.1,61,569,188,77.11
2020,1,13,11,30,8.700000000000001,65,668,250,73.92
2020,1,13,12,30,8.9,66,685,267,72.97
2020,1,13,13,30,8.9,70,610,235,74.36
2020,1,13,14,30,8.9,64,489,166,77.97
2020,1,13,15,30,9.3,41,301,76,83.43
2020,1,13,16,30,9.9,0,0,0,90
2020,1,13,17,30,10.5,0,0,0,98.69
2020,1,13,18,30,10.9,0,0,0,107.54
2020,1,13,19,30,11,0,0,0,116.78
2020,1,13,20,30,10.9,0,0,0,126.07000000000001
2020,1,13,21,30,10.600000000000001,0,0,0,134.93
2020,1,13,22,30,10.3,0,0,0,142.67000000000002
2020,1,13,23,30,9.700000000000001,0,0,0,148.15
2020,1,14,0,30,8.8,0,0,0,149.92000000000002
2020,1,14,1,30,7.9,0,0,0,147.33
2020,1,14,2,30,7.1000000000000005,0,0,0,141.29
2020,1,14,3,30,6.6000000000000005,0,0,0,133.25
2020,1,14,4,30,6.2,0,0,0,124.25
2020,1,14,5,30,5.9,0,0,0,114.94
2020,1,14,6,30,6,0,0,0,105.73
2020,1,14,7,30,6.2,0,0,0,96.98
2020,1,14,8,30,6.9,2,0,2,88.66
2020,1,14,9,30,7.9,9,0,9,82.14
2020,1,14,10,30,8.9,15,0,15,76.98
2020,1,14,11,30,9.8,24,0,24,73.76
2020,1,14,12,30,10.5,15,0,15,72.79
2020,1,14,13,30,11.4,9,0,9,74.18
2020,1,14,14,30,12.5,8,0,8,77.78
2020,1,14,15,30,12.8,6,0,6,83.24
2020,1,14,16,30,12.8,0,0,0,89.85000000000001
2020,1,14,17,30,12.700000000000001,0,0,0,98.5
2020,1,14,18,30,12.600000000000001,0,0,0,107.35000000000001
2020,1,14,19,30,12.5,0,0,0,116.59
2020,1,14,20,30,12.4,0,0,0,125.88000000000001
2020,1,14,21,30,12.100000000000001,0,0,0,134.74
2020,1,14,22,30,11.9,0,0,0,142.48
2020,1,14,23,30,11.700000000000001,0,0,0,147.96
2020,1,15,0,30,11.600000000000001,0,0,0,149.75
2020,1,15,1,30,11.5,0,0,0,147.19
2020,1,15,2,30,11.3,0,0,0,141.18
2020,1,15,3,30,11.100000000000001,0,0,0,133.17000000000002
2020,1,15,4,30,10.8,0,0,0,124.18
2020,1,15,5,30,10.3,0,0,0,114.86
2020,1,15,6,30,9.600000000000001,0,0,0,105.65
2020,1,15,7,30,8.6,0,0,0,96.89
2020,1,15,8,30,7.7,2,0,2,88.57000000000001
2020,1,15,9,30,7.1000000000000005,12,0,12,82.02
2020,1,15,10,30,7,28,0,28,76.84
2020,1,15,11,30,7.4,33,0,33,73.60000000000001
2020,1,15,12,30,8,20,0,20,72.61
2020,1,15,13,30,8.5,14,0,14,73.99
2020,1,15,14,30,8.4,13,0,13,77.58
2020,1,15,15,30,7.5,6,0,6,83.04
2020,1,15,16,30,6.5,0,0,0,89.67
2020,1,15,17,30,5.800000000000001,0,0,0,98.3
2020,1,15,18,30,5.5,0,0,0,107.16
2020,1,15,19,30,5.300000000000001,0,0,0,116.4
2020,1,15,20,30,5.300000000000001,0,0,0,125.69
2020,1,15,21,30,5.300000000000001,0,0,0,134.54
2020,1,15,22,30,5.300000000000001,0,0,0,142.28
2020,1,15,23,30,5.4,0,0,0,147.76
2020,1,16,0,30,5.7,0,0,0,149.57
2020,1,16,1,30,5.7,0,0,0,147.04
2020,1,16,2,30,5.5,0,0,0,141.07
2020,1,16,3,30,5.5,0,0,0,133.07
2020,1,16,4,30,5.800000000000001,0,0,0,124.09
2020,1,16,5,30,6.1000000000000005,0,0,0,114.78
2020,1,16,6,30,6.4,0,0,0,105.56
2020,1,16,7,30,6.6000000000000005,0,0,0,96.79
2020,1,16,8,30,7,5,0,5,88.46000000000001
2020,1,16,9,30,7.6000000000000005,32,1,32,81.89
2020,1,16,10,30,8.3,83,8,85,76.68
2020,1,16,11,30,9.1,143,171,192,73.43
2020,1,16,12,30,9.9,110,15,115,72.43
2020,1,16,13,30,9.9,47,1,48,73.79
2020,1,16,14,30,9.600000000000001,23,0,23,77.38
2020,1,16,15,30,9.700000000000001,12,0,12,82.84
2020,1,16,16,30,10,0,0,0,89.5
2020,1,16,17,30,10.200000000000001,0,0,0,98.10000000000001
2020,1,16,18,30,10.3,0,0,0,106.96000000000001
2020,1,16,19,30,10.200000000000001,0,0,0,116.21000000000001
2020,1,16,20,30,10.100000000000001,0,0,0,125.49000000000001
2020,1,16,21,30,10.100000000000001,0,0,0,134.35
2020,1,16,22,30,10.100000000000001,0,0,0,142.07
2020,1,16,23,30,9.9,0,0,0,147.56
2020,1,17,0,30,9.5,0,0,0,149.38
2020,1,17,1,30,8.9,0,0,0,146.89000000000001
2020,1,17,2,30,8.6,0,0,0,140.95000000000002
2020,1,17,3,30,8.4,0,0,0,132.97
2020,1,17,4,30,8.3,0,0,0,124
2020,1,17,5,30,8.200000000000001,0,0,0,114.69
2020,1,17,6,30,8.1,0,0,0,105.47
2020,1,17,7,30,8.1,0,0,0,96.68
2020,1,17,8,30,8.3,3,0,3,88.36
2020,1,17,9,30,8.700000000000001,6,0,6,81.75
2020,1,17,10,30,8.9,7,0,7,76.53
2020,1,17,11,30,8.6,10,0,10,73.25
2020,1,17,12,30,7.6000000000000005,19,0,19,72.23
2020,1,17,13,30,6.800000000000001,22,0,22,73.59
2020,1,17,14,30,6.300000000000001,23,0,23,77.17
2020,1,17,15,30,5.7,13,0,13,82.63
2020,1,17,16,30,4.9,0,0,0,89.32000000000001
2020,1,17,17,30,4.5,0,0,0,97.9
2020,1,17,18,30,4.3,0,0,0,106.76
2020,1,17,19,30,4.2,0,0,0,116.01
2020,1,17,20,30,4,0,0,0,125.29
2020,1,17,21,30,3.7,0,0,0,134.14000000000001
2020,1,17,22,30,3.5,0,0,0,141.87
2020,1,17,23,30,3.3000000000000003,0,0,0,147.35
2020,1,18,0,30,3.1,0,0,0,149.19
2020,1,18,1,30,3.1,0,0,0,146.73
2020,1,18,2,30,3,0,0,0,140.82
2020,1,18,3,30,3,0,0,0,132.86
2020,1,18,4,30,3,0,0,0,123.91
2020,1,18,5,30,2.5,0,0,0,114.59
2020,1,18,6,30,2,0,0,0,105.37
2020,1,18,7,30,1.6,0,0,0,96.57000000000001
2020,1,18,8,30,2,6,0,6,88.23
2020,1,18,9,30,3.1,55,1,55,81.60000000000001
2020,1,18,10,30,4.6000000000000005,108,313,182,76.36
2020,1,18,11,30,5.9,61,726,272,73.07000000000001
2020,1,18,12,30,6.800000000000001,65,733,291,72.03
2020,1,18,13,30,6.9,63,710,266,73.38
2020,1,18,14,30,6,55,635,198,76.96000000000001
2020,1,18,15,30,3.7,62,280,99,82.42
2020,1,18,16,30,2.1,0,0,0,89.12
2020,1,18,17,30,1.7000000000000002,0,0,0,97.7
2020,1,18,18,30,1.5,0,0,0,106.56
2020,1,18,19,30,1.4000000000000001,0,0,0,115.81
2020,1,18,20,30,1,0,0,0,125.09
2020,1,18,21,30,1.1,0,0,0,133.94
2020,1,18,22,30,1.5,0,0,0,141.65
2020,1,18,23,30,1.7000000000000002,0,0,0,147.13
2020,1,19,0,30,1.6,0,0,0,148.99
2020,1,19,1,30,1.5,0,0,0,146.56
2020,1,19,2,30,1.3,0,0,0,140.68
2020,1,19,3,30,0.8,0,0,0,132.75
2020,1,19,4,30,0.4,0,0,0,123.8
2020,1,19,5,30,0.30000000000000004,0,0,0,114.49000000000001
2020,1,19,6,30,0.1,0,0,0,105.26
2020,1,19,7,30,0.1,0,0,0,96.46000000000001
2020,1,19,8,30,0.6000000000000001,10,0,10,88.10000000000001
2020,1,19,9,30,2,80,17,83,81.45
2020,1,19,10,30,3.6,56,669,215,76.19
2020,1,19,11,30,5,62,740,280,72.87
2020,1,19,12,30,6,110,572,289,71.83
2020,1,19,13,30,6.300000000000001,104,561,267,73.16
2020,1,19,14,30,5.4,54,656,204,76.74
2020,1,19,15,30,2.9000000000000004,39,486,105,82.2
2020,1,19,16,30,0.8,11,118,13,88.93
2020,1,19,17,30,0.2,0,0,0,97.49000000000001
2020,1,19,18,30,-0.2,0,0,0,106.36
2020,1,19,19,30,0,0,0,0,115.61
2020,1,19,20,30,0.2,0,0,0,124.89
2020,1,19,21,30,-0.2,0,0,0,133.73
2020,1,19,22,30,-0.6000000000000001,0,0,0,141.44
2020,1,19,23,30,-0.7000000000000001,0,0,0,146.91
2020,1,20,0,30,-0.5,0,0,0,148.78
2020,1,20,1,30,-0.5,0,0,0,146.38
2020,1,20,2,30,-0.8,0,0,0,140.54
2020,1,20,3,30,-1,0,0,0,132.63
2020,1,20,4,30,-1.2000000000000002,0,0,0,123.69
2020,1,20,5,30,-1.2000000000000002,0,0,0,114.38
2020,1,20,6,30,-1.4000000000000001,0,0,0,105.14
2020,1,20,7,30,-1.3,0,0,0,96.33
2020,1,20,8,30,-0.5,11,0,11,87.97
2020,1,20,9,30,0.9,49,0,50,81.29
2020,1,20,10,30,2.5,104,4,105,76.01
2020,1,20,11,30,4.2,147,13,151,72.68
2020,1,20,12,30,5.5,168,28,177,71.62
2020,1,20,13,30,5.9,162,41,174,72.94
2020,1,20,14,30,5.2,125,29,132,76.51
2020,1,20,15,30,3.2,74,35,79,81.99
2020,1,20,16,30,1.7000000000000002,9,2,9,88.74
2020,1,20,17,30,1,0,0,0,97.28
2020,1,20,18,30,0.4,0,0,0,106.15
2020,1,20,19,30,0,0,0,0,115.4
2020,1,20,20,30,-0.1,0,0,0,124.68
2020,1,20,21,30,0.2,0,0,0,133.51
2020,1,20,22,30,0.8,0,0,0,141.21
2020,1,20,23,30,1,0,0,0,146.69
2020,1,21,0,30,0.6000000000000001,0,0,0,148.57
2020,1,21,1,30,0.2,0,0,0,146.20000000000002
2020,1,21,2,30,0.1,0,0,0,140.39000000000001
2020,1,21,3,30,0.1,0,0,0,132.5
2020,1,21,4,30,0.1,0,0,0,123.57000000000001
2020,1,21,5,30,0.2,0,0,0,114.27
2020,1,21,6,30,0.4,0,0,0,105.02
2020,1,21,7,30,0.6000000000000001,0,0,0,96.2
2020,1,21,8,30,1.5,10,0,10,87.84
2020,1,21,9,30,2.6,42,2,42,81.13
2020,1,21,10,30,3.6,72,5,73,75.83
2020,1,21,11,30,4.7,92,7,94,72.47
2020,1,21,12,30,5.4,105,10,108,71.4
2020,1,21,13,30,5.800000000000001,91,7,93,72.72
2020,1,21,14,30,5.5,59,2,59,76.29
2020,1,21,15,30,4.1000000000000005,31,1,31,81.76
2020,1,21,16,30,3,5,0,5,88.54
2020,1,21,17,30,2.7,0,0,0,97.06
